date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
2016-01-11,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,311.279488,317.528511,327.683175,336.275582,335.494454,331.588814,327.683175,326.120919,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,337.127722,347.868231,350.797461,350.797461,349.821051,346.891821,342.986181,339.080541,337.127722,336.151312,331.269262,39.251679,34.564912,28.706452,24.019684
2016-01-12,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,337.642556,343.891579,354.046243,362.638650,361.857522,357.951883,354.046243,352.483987,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,361.094147,371.834657,374.763886,374.763886,373.787476,370.858247,366.952607,363.046967,361.094147,360.117737,355.235688,39.251679,34.564912,28.706452,24.019684
2016-01-13,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,366.934854,373.183878,383.338541,391.930948,391.149820,387.244181,383.338541,381.776285,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,387.723509,398.464018,401.393248,401.393248,400.416838,397.487608,393.581969,389.676329,387.723509,386.747099,381.865049,39.251679,34.564912,28.706452,24.019684
2016-01-14,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,390.368692,396.617716,406.772379,415.364787,414.583659,410.678019,406.772379,405.210123,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,409.026999,419.767508,422.696738,422.696738,421.720328,418.791098,414.885458,410.979818,409.026999,408.050589,403.168539,39.251679,34.564912,28.706452,24.019684
2016-01-15,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,428.448680,434.697703,444.852367,453.444774,452.663646,448.758007,444.852367,443.290111,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,443.645169,454.385678,457.314908,457.314908,456.338498,453.409268,449.503629,445.597989,443.645169,442.668759,437.786709,39.251679,34.564912,28.706452,24.019684
2016-01-16,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,454.616466,458.522106,463.990002,469.457897,473.363537,477.269177,478.050305,478.050305,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,465.392481,475.156581,481.015040,481.015040,481.991450,481.015040,476.132991,472.227351,466.368891,465.392481,461.486842,37.494142,34.564912,30.463990,26.948914
2016-01-17,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,414.193095,416.536479,419.660990,425.128886,429.815654,436.845805,440.751445,443.875957,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,436.632770,443.467640,447.373280,449.326100,447.373280,445.420460,442.491230,439.562000,435.656361,434.679951,429.797901,39.251679,35.150758,29.292298,24.605530
2016-01-18,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,422.590220,428.839244,438.993907,447.586315,446.805187,442.899547,438.993907,437.431651,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,438.319297,449.059806,451.989036,451.989036,451.012626,448.083396,444.177756,440.272117,438.319297,437.342887,432.460837,39.251679,34.564912,28.706452,24.019684
2016-01-19,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,498.750195,504.999219,515.153882,523.746290,522.965162,519.059522,515.153882,513.591626,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,507.555638,518.296147,521.225377,521.225377,520.248967,517.319737,513.414097,509.508457,507.555638,506.579228,501.697178,39.251679,34.564912,28.706452,24.019684
2016-01-20,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,466.528667,472.777691,482.932354,491.524762,490.743634,486.837994,482.932354,481.370098,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,478.263340,489.003849,491.933079,491.933079,490.956669,488.027439,484.121799,480.216159,478.263340,477.286930,472.404880,39.251679,34.564912,28.706452,24.019684
2016-01-21,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,437.236369,443.485393,453.640056,462.232464,461.451336,457.545696,453.640056,452.077800,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,451.633978,462.374487,465.303717,465.303717,464.327307,461.398077,457.492437,453.586798,451.633978,450.657568,445.775518,39.251679,34.564912,28.706452,24.019684
2016-01-22,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,293.704109,299.953132,310.107796,318.700203,317.919075,314.013435,310.107796,308.545540,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,321.150104,331.890614,334.819843,334.819843,333.843434,330.914204,327.008564,323.102924,321.150104,320.173694,315.291645,39.251679,34.564912,28.706452,24.019684
2016-01-23,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,284.721137,288.626777,294.094673,299.562568,303.468208,307.373848,308.154976,308.154976,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,310.942182,320.706282,326.564741,326.564741,327.541151,326.564741,321.682692,317.777052,311.918592,310.942182,307.036543,37.494142,34.564912,30.463990,26.948914
2016-01-24,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,162.279331,164.622715,167.747227,173.215123,177.901890,184.932042,188.837682,191.962193,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,207.620258,214.455128,218.360767,220.313587,218.360767,216.407948,213.478718,210.549488,206.643848,205.667438,200.785389,39.251679,35.150758,29.292298,24.605530
2016-01-25,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,167.747227,173.996251,184.150914,192.743321,191.962193,188.056554,184.150914,182.588658,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,206.643848,217.384358,220.313587,220.313587,219.337177,216.407948,212.502308,208.596668,206.643848,205.667438,200.785389,39.251679,34.564912,28.706452,24.019684
2016-01-26,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,223.402593,229.651617,239.806280,248.398688,247.617560,243.711920,239.806280,238.244024,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,257.239636,267.980145,270.909375,270.909375,269.932965,267.003735,263.098095,259.192456,257.239636,256.263226,251.381176,39.251679,34.564912,28.706452,24.019684
2016-01-27,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,156.030308,162.279331,172.433995,181.026402,180.245274,176.339634,172.433995,170.871739,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,195.992104,206.732613,209.661843,209.661843,208.685433,205.756203,201.850563,197.944923,195.992104,195.015694,190.133644,39.251679,34.564912,28.706452,24.019684
2016-01-28,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,314.208717,320.457741,330.612404,339.204812,338.423684,334.518044,330.612404,329.050148,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,339.790658,350.531167,353.460397,353.460397,352.483987,349.554757,345.649117,341.743478,339.790658,338.814248,333.932198,39.251679,34.564912,28.706452,24.019684
2016-01-29,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,176.534916,182.783940,192.938603,201.531011,200.749883,196.844243,192.938603,191.376347,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,214.632657,225.373166,228.302396,228.302396,227.325986,224.396756,220.491116,216.585477,214.632657,213.656247,208.774197,39.251679,34.564912,28.706452,24.019684
2016-01-30,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,267.145758,271.051398,276.519294,281.987190,285.892829,289.798469,290.579597,290.579597,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,294.964565,304.728665,310.587124,310.587124,311.563534,310.587124,305.705074,301.799435,295.940975,294.964565,291.058925,37.494142,34.564912,30.463990,26.948914
2016-01-31,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,256.014685,258.358069,261.482581,266.950476,271.637244,278.667396,282.573035,285.697547,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,292.834216,299.669086,303.574726,305.527545,303.574726,301.621906,298.692676,295.763446,291.857806,290.881396,285.999347,39.251679,35.150758,29.292298,24.605530
2016-02-01,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,153.101078,159.350102,169.504765,178.097172,177.316044,173.410405,169.504765,167.942509,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,193.329167,204.069677,206.998906,206.998906,206.022496,203.093267,199.187627,195.281987,193.329167,192.352757,187.470708,39.251679,34.564912,28.706452,24.019684
2016-02-02,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,255.624121,261.873145,272.027808,280.620216,279.839088,275.933448,272.027808,270.465552,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,286.531934,297.272443,300.201673,300.201673,299.225263,296.296033,292.390394,288.484754,286.531934,285.555524,280.673474,39.251679,34.564912,28.706452,24.019684
2016-02-03,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,349.359475,355.608499,365.763162,374.355569,373.574441,369.668802,365.763162,364.200906,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,371.745892,382.486401,385.415631,385.415631,384.439221,381.509991,377.604352,373.698712,371.745892,370.769482,365.887432,39.251679,34.564912,28.706452,24.019684
2016-02-04,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,252.694891,258.943915,269.098578,277.690986,276.909858,273.004218,269.098578,267.536322,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,283.868998,294.609507,297.538737,297.538737,296.562327,293.633097,289.727457,285.821818,283.868998,282.892588,278.010538,39.251679,34.564912,28.706452,24.019684
2016-02-05,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,214.614904,220.863928,231.018591,239.610998,238.829870,234.924231,231.018591,229.456335,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,249.250827,259.991337,262.920566,262.920566,261.944156,259.014927,255.109287,251.203647,249.250827,248.274417,243.392368,39.251679,34.564912,28.706452,24.019684
2016-02-06,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,190.985783,194.891423,200.359319,205.827214,209.732854,213.638494,214.419622,214.419622,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,225.728224,235.492324,241.350783,241.350783,242.327193,241.350783,236.468734,232.563094,226.704634,225.728224,221.822585,37.494142,34.564912,30.463990,26.948914
2016-02-07,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,270.660834,273.004218,276.128730,281.596626,286.283393,293.313545,297.219185,300.343696,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,306.148897,312.983767,316.889406,318.842226,316.889406,314.936587,312.007357,309.078127,305.172487,304.196077,299.314028,39.251679,35.150758,29.292298,24.605530
2016-02-08,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,252.694891,258.943915,269.098578,277.690986,276.909858,273.004218,269.098578,267.536322,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,283.868998,294.609507,297.538737,297.538737,296.562327,293.633097,289.727457,285.821818,283.868998,282.892588,278.010538,39.251679,34.564912,28.706452,24.019684
2016-02-09,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,340.571786,346.820809,356.975473,365.567880,364.786752,360.881112,356.975473,355.413217,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,363.757083,374.497593,377.426823,377.426823,376.450413,373.521183,369.615543,365.709903,363.757083,362.780673,357.898624,39.251679,34.564912,28.706452,24.019684
2016-02-10,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,352.288705,358.537728,368.692392,377.284799,376.503671,372.598032,368.692392,367.130136,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,374.408828,385.149337,388.078567,388.078567,387.102157,384.172928,380.267288,376.361648,374.408828,373.432418,368.550369,39.251679,34.564912,28.706452,24.019684
2016-02-11,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,419.660990,425.910014,436.064677,444.657085,443.875957,439.970317,436.064677,434.502421,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,435.656361,446.396870,449.326100,449.326100,448.349690,445.420460,441.514820,437.609180,435.656361,434.679951,429.797901,39.251679,34.564912,28.706452,24.019684
2016-02-12,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,396.227152,402.476176,412.630839,421.223246,420.442118,416.536479,412.630839,411.068583,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,414.352871,425.093380,428.022610,428.022610,427.046200,424.116970,420.211331,416.305691,414.352871,413.376461,408.494411,39.251679,34.564912,28.706452,24.019684
2016-02-13,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,387.244181,391.149820,396.617716,402.085612,405.991251,409.896891,410.678019,410.678019,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,404.144949,413.909048,419.767508,419.767508,420.743918,419.767508,414.885458,410.979818,405.121359,404.144949,400.239309,37.494142,34.564912,30.463990,26.948914
2016-02-14,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,370.254648,372.598032,375.722543,381.190439,385.877207,392.907358,396.812998,399.937510,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,396.688728,403.523597,407.429237,409.382057,407.429237,405.476417,402.547187,399.617957,395.712318,394.735908,389.853858,39.251679,35.150758,29.292298,24.605530
2016-02-15,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,416.731761,422.980784,433.135448,441.727855,440.946727,437.041087,433.135448,431.573192,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,432.993424,443.733934,446.663163,446.663163,445.686753,442.757524,438.851884,434.946244,432.993424,432.017014,427.134965,39.251679,34.564912,28.706452,24.019684
2016-02-16,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,431.377910,437.626933,447.781597,456.374004,455.592876,451.687236,447.781597,446.219341,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,446.308105,457.048615,459.977844,459.977844,459.001434,456.072205,452.166565,448.260925,446.308105,445.331695,440.449646,39.251679,34.564912,28.706452,24.019684
2016-02-17,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,364.005624,370.254648,380.409311,389.001718,388.220591,384.314951,380.409311,378.847055,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,385.060573,395.801082,398.730312,398.730312,397.753902,394.824672,390.919033,387.013393,385.060573,384.084163,379.202113,39.251679,34.564912,28.706452,24.019684
2016-02-18,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,366.934854,373.183878,383.338541,391.930948,391.149820,387.244181,383.338541,381.776285,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,387.723509,398.464018,401.393248,401.393248,400.416838,397.487608,393.581969,389.676329,387.723509,386.747099,381.865049,39.251679,34.564912,28.706452,24.019684
2016-02-19,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,375.722543,381.971567,392.126230,400.718638,399.937510,396.031870,392.126230,390.563974,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,395.712318,406.452827,409.382057,409.382057,408.405647,405.476417,401.570777,397.665138,395.712318,394.735908,389.853858,39.251679,34.564912,28.706452,24.019684
2016-02-20,179.073582,174.972661,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,12.302765,12.302765,12.888611,13.474457,193.915013,197.820653,203.288549,208.756444,212.662084,216.567724,217.348852,217.348852,33.393220,33.393220,32.807374,32.807374,34.564912,34.564912,33.979066,31.635682,30.463990,31.049836,31.049836,32.807374,36.908296,228.391160,238.155260,244.013719,244.013719,244.990129,244.013719,239.131670,235.226030,229.367570,228.391160,224.485521,37.494142,34.564912,30.463990,26.948914
2016-02-21,180.245274,176.144352,173.800969,172.043431,170.871739,169.700047,169.114201,168.528355,12.302765,12.302765,12.302765,12.888611,144.703953,147.047336,150.171848,155.639744,160.326511,167.356663,171.262303,174.386815,39.837525,41.009217,42.766755,43.352601,45.110139,45.110139,43.352601,39.837525,36.908296,36.908296,37.494142,38.079988,42.180909,191.642641,198.477511,202.383150,204.335970,202.383150,200.430330,197.501101,194.571871,190.666231,189.689821,184.807772,39.251679,35.150758,29.292298,24.605530
2016-02-22,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,240.977972,247.226996,257.381659,265.974067,265.192939,261.287299,257.381659,255.819403,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,273.217253,283.957762,286.886992,286.886992,285.910582,282.981352,279.075713,275.170073,273.217253,272.240843,267.358793,39.251679,34.564912,28.706452,24.019684
2016-02-23,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,366.934854,373.183878,383.338541,391.930948,391.149820,387.244181,383.338541,381.776285,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,387.723509,398.464018,401.393248,401.393248,400.416838,397.487608,393.581969,389.676329,387.723509,386.747099,381.865049,39.251679,34.564912,28.706452,24.019684
2016-02-24,175.558506,172.629277,170.871739,169.700047,169.114201,168.528355,168.528355,167.942509,11.716919,12.302765,12.888611,14.060303,402.085612,408.334635,418.489299,427.081706,426.300578,422.394938,418.489299,416.927043,28.706452,28.120606,27.534760,27.534760,28.706452,28.706452,27.534760,26.363068,25.777222,26.948914,27.534760,31.049836,37.494142,419.678743,430.419253,433.348482,433.348482,432.372073,429.442843,425.537203,421.631563,419.678743,418.702333,413.820284,39.251679,34.564912,28.706452,24.019684
