date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
2016-01-17,108.044,105.433,107.933,107.142,107.408,105.871,108.531,105.411,103.169,105.715,107.328,105.853,105.455,117.662,134.618,140.795,153.946,168.918,186.562,176.356,177.816,176.713,178.624,182.456,178.863,181.84,181.659,177.87,171.107,178.701,173.351,183.972,177.735,178.375,175.656,178.35,184.052,175.869,179.976,176.745,183.272,172.135,176.391,184.104,176.16,165.931,149.839,135.5
2016-01-18,119.981,124.392,120.843,120.757,124.043,121.628,122.068,121.712,126.561,118.703,119.782,115.755,119.054,128.83,150.857,161.523,172.797,190.929,201.382,205.335,201.427,191.966,205.359,199.929,199.485,200.053,198.612,210.108,200.137,201.402,194.743,202.63,200.991,200.037,199.099,204.102,202.369,204.797,204.501,197.452,203.143,197.983,202.083,201.41,200.394,188.722,170.893,161.473
2016-01-19,123.163,125.491,116.673,118.655,121.871,121.14,128.0,122.482,120.182,121.178,120.486,123.215,120.898,136.798,148.061,163.787,173.244,189.015,195.724,197.456,204.269,206.826,200.311,198.454,200.037,203.162,193.37,194.258,202.16,198.928,197.36,203.795,199.699,211.868,204.855,198.653,202.676,208.363,195.346,200.948,209.286,194.062,202.288,199.024,195.639,184.601,176.138,164.686
2016-01-20,120.293,125.595,121.97,121.037,121.973,121.044,121.817,121.385,120.031,115.575,122.247,116.67,121.215,132.745,147.129,161.915,175.68,190.378,192.677,203.668,197.809,206.451,199.707,198.66,204.284,202.316,203.054,206.188,199.204,206.927,200.082,200.304,204.235,198.346,201.823,202.594,199.554,201.818,201.621,198.864,203.587,205.309,209.387,205.703,202.587,185.25,171.655,162.122
2016-01-21,121.204,117.893,119.714,118.532,118.256,118.755,120.628,114.414,119.602,120.717,121.709,114.387,115.389,132.846,147.789,155.786,175.86,183.058,203.132,202.818,205.359,197.194,202.848,204.047,202.919,199.97,195.597,197.96,201.261,202.156,196.937,205.417,205.373,197.678,203.852,202.619,198.382,201.272,203.017,203.176,202.161,197.783,207.468,193.343,198.111,190.982,171.923,158.563
2016-01-22,121.299,123.626,124.312,123.406,120.397,119.612,120.468,122.63,125.662,119.012,121.531,124.087,120.823,130.958,146.547,167.224,182.648,188.695,201.445,195.713,201.084,203.06,197.622,204.427,199.04,200.198,199.7,203.016,206.093,202.059,195.867,201.952,195.879,203.73,205.131,199.9,197.117,198.866,201.019,201.353,205.901,203.987,198.038,199.303,200.275,187.664,168.964,152.006
2016-01-23,107.16,107.097,106.303,107.975,102.733,104.779,102.806,104.721,105.481,108.183,104.261,102.691,109.15,116.109,131.391,145.035,155.148,166.316,172.496,178.973,178.009,180.681,176.561,178.665,182.188,172.83,177.492,175.133,180.858,169.865,179.483,178.184,176.442,179.34,171.724,174.945,170.602,173.15,172.5,173.565,171.525,178.916,179.551,180.138,177.006,166.952,149.637,137.97
2016-01-24,104.709,106.038,103.571,105.849,102.111,107.718,103.056,105.55,108.285,105.278,107.602,104.524,107.681,118.168,129.813,145.659,155.467,169.369,174.977,181.69,181.285,174.097,175.42,172.525,173.328,175.181,177.065,173.308,171.673,180.607,176.948,176.454,175.717,179.815,176.737,178.751,173.089,177.632,174.456,174.479,178.28,171.296,177.728,176.615,181.107,156.011,146.767,136.876
2016-01-25,122.342,119.422,121.732,118.151,122.962,117.432,119.197,120.825,119.778,123.906,119.835,121.975,120.251,137.021,143.197,158.272,178.772,188.645,205.188,203.548,202.3,207.207,198.99,201.285,196.565,200.97,198.941,192.6,211.603,200.894,205.572,202.743,195.214,205.591,200.747,209.94,202.434,202.66,200.8,204.682,202.385,197.289,193.749,197.771,204.864,188.388,167.273,151.972
2016-01-26,122.706,121.268,119.746,119.514,124.789,120.811,122.457,122.655,119.109,122.673,122.861,117.031,119.615,128.835,150.742,156.684,178.246,189.486,205.302,208.277,201.424,193.564,196.956,199.709,196.466,209.216,202.585,199.377,206.041,203.618,199.734,205.678,197.62,198.019,204.609,203.791,204.534,198.306,202.078,202.654,206.833,199.525,198.66,205.118,204.03,183.165,172.211,161.397
2016-01-27,118.075,118.96,121.779,123.633,118.605,119.945,123.222,120.436,118.201,118.074,120.808,121.029,122.022,132.102,145.263,161.321,169.114,184.047,197.497,203.655,202.508,205.916,198.197,207.344,200.856,200.62,197.644,198.806,200.677,203.718,200.158,202.393,201.644,201.69,196.506,208.853,196.618,207.309,203.385,206.509,203.381,199.948,195.168,197.48,201.737,185.706,168.235,156.588
2016-01-28,118.321,122.541,120.698,118.59,121.42,118.758,117.871,115.993,124.979,124.043,121.375,120.39,117.834,131.446,150.893,158.149,175.671,191.509,207.925,199.112,199.961,197.664,195.691,202.531,203.507,203.514,196.895,201.892,201.078,197.544,190.964,201.196,196.733,197.726,199.896,194.462,196.953,199.406,192.598,196.283,195.474,203.546,200.192,205.486,199.563,188.591,171.149,157.331
2016-01-29,120.946,120.752,123.774,119.329,121.224,122.775,120.983,119.282,120.798,121.281,117.715,120.95,123.232,134.815,143.184,157.97,173.064,186.535,204.875,202.2,200.917,203.934,198.068,194.777,196.842,207.031,202.004,201.912,204.464,207.959,194.99,198.557,205.616,200.704,203.591,196.863,199.661,196.934,198.379,207.723,200.606,199.608,199.471,202.201,201.832,188.796,168.395,162.011
2016-01-30,108.094,103.917,104.881,107.677,106.492,105.222,105.043,106.355,103.972,104.147,104.887,105.461,104.99,118.764,132.01,139.883,154.639,165.45,173.305,176.892,170.097,171.214,172.038,178.183,175.894,183.325,167.195,171.048,168.493,176.703,180.026,182.957,174.649,175.948,173.87,174.631,177.679,176.363,180.071,176.517,178.565,172.156,175.374,174.844,173.809,160.535,152.237,138.798
2016-01-31,107.385,103.061,105.78,105.678,105.258,113.48,107.011,106.155,105.133,106.223,106.647,110.207,103.796,114.825,129.185,135.293,154.467,166.255,179.438,176.605,174.662,173.359,166.518,168.682,171.835,177.805,172.539,175.146,178.955,178.539,178.243,170.78,181.66,171.029,178.336,173.425,179.521,175.95,175.281,178.17,176.324,181.703,176.505,175.081,178.4,155.8,148.426,136.169
2016-02-01,118.068,119.728,119.839,119.923,122.371,120.706,119.201,124.104,121.289,120.675,118.04,116.982,123.56,132.149,147.577,162.613,173.31,182.422,205.299,200.647,194.82,203.416,205.245,201.053,204.486,197.701,198.153,201.789,203.053,203.379,195.748,202.923,203.263,202.3,201.213,198.563,201.258,207.771,200.487,204.191,193.193,194.392,203.669,197.881,195.317,185.047,168.303,159.676
2016-02-02,123.44,120.943,122.108,120.505,118.378,123.8,120.722,122.422,119.277,120.274,119.148,118.826,125.203,137.242,149.768,158.441,173.558,190.721,193.006,200.021,200.268,202.375,206.808,195.58,201.652,194.177,193.129,200.55,205.876,194.415,202.532,201.793,199.646,205.829,207.449,201.099,202.175,197.994,200.272,207.456,197.508,200.772,198.204,200.517,198.98,180.613,162.872,157.662
2016-02-03,120.905,118.642,118.16,121.898,121.251,120.759,118.224,123.546,118.346,120.565,118.122,115.641,117.801,134.292,146.085,163.903,174.184,187.677,198.925,198.06,198.349,194.736,200.174,196.32,201.259,199.364,204.274,202.217,200.064,201.151,191.653,201.019,196.427,202.205,202.883,192.548,202.24,205.764,198.24,197.187,206.502,203.249,200.987,204.207,193.887,186.97,165.083,152.72
2016-02-04,123.292,119.012,126.804,120.655,118.144,121.502,118.418,124.369,119.437,120.435,118.446,120.64,119.571,133.478,148.633,153.399,170.68,183.985,201.644,201.887,198.909,198.817,192.109,203.242,207.409,199.144,196.3,199.007,193.615,201.11,205.241,207.111,199.815,196.35,201.757,197.597,202.548,202.1,199.003,201.08,204.394,192.711,203.049,199.87,196.763,182.029,165.483,156.279
2016-02-05,120.09,118.23,115.175,118.587,118.025,114.31,121.978,120.551,120.811,121.429,117.002,120.219,114.702,129.604,144.203,156.692,179.909,188.972,197.765,204.464,202.87,205.272,201.032,205.765,200.907,194.563,199.199,207.283,200.729,199.435,202.154,193.232,201.353,195.161,202.068,202.805,197.531,194.288,200.598,200.323,205.016,204.434,201.441,200.054,200.837,185.467,174.7,158.221
2016-02-06,109.284,105.009,105.792,107.352,107.96,109.067,105.01,106.883,106.904,108.377,101.806,101.292,106.902,115.067,128.555,140.029,152.909,162.486,177.613,171.654,180.314,172.0,173.621,178.816,175.212,173.516,184.496,175.934,181.261,179.264,177.588,179.581,173.946,172.879,174.302,180.128,175.539,175.406,176.636,180.75,171.322,172.83,176.504,183.857,174.431,161.652,151.387,141.305
2016-02-07,102.915,105.761,104.154,107.518,105.033,111.736,102.353,104.472,105.338,106.847,106.53,104.248,103.662,115.51,126.198,140.692,152.617,163.845,177.427,177.458,170.626,173.876,172.956,175.471,181.253,171.02,183.364,173.457,179.309,171.483,177.835,174.915,179.674,180.86,179.768,174.248,170.959,174.195,174.231,172.067,177.249,177.097,174.073,176.222,180.055,164.116,152.168,135.189
2016-02-08,120.524,116.78,116.81,120.897,120.905,119.684,117.955,118.941,116.345,117.487,118.852,121.324,119.406,133.465,145.133,157.808,174.493,188.414,192.176,195.591,202.154,196.945,195.249,208.576,201.453,197.834,202.411,202.395,200.576,195.574,199.448,199.727,198.813,200.736,199.195,200.213,201.556,203.693,193.655,205.778,196.966,199.525,201.136,203.091,200.525,182.399,173.2,153.154
2016-02-09,121.376,121.975,119.127,125.716,118.662,124.367,115.286,118.755,122.135,119.067,121.134,119.061,122.079,136.47,144.929,158.881,170.302,185.93,196.475,208.837,205.668,198.286,200.783,201.969,199.436,194.523,195.988,200.121,202.201,198.269,197.871,200.492,204.478,196.279,203.146,205.347,203.603,198.01,197.505,194.769,201.95,190.899,202.06,200.014,201.253,185.568,172.889,157.313
2016-02-10,123.584,123.769,118.509,122.737,122.485,120.57,116.657,125.082,117.593,116.745,120.483,120.803,120.383,129.555,146.246,158.093,170.291,181.491,200.744,193.464,199.593,202.636,190.269,197.946,196.514,198.354,200.46,198.889,196.904,193.007,202.282,199.865,202.985,192.71,201.372,195.453,201.721,207.001,188.644,203.05,201.053,200.045,192.178,201.889,196.234,183.641,166.531,154.677
2016-02-11,121.789,118.768,119.439,122.829,115.11,121.204,124.303,121.444,119.015,121.924,120.091,118.662,116.444,133.504,144.593,158.908,171.672,181.414,198.687,197.792,205.294,198.2,194.197,198.214,197.444,202.527,192.648,200.207,199.599,199.654,202.447,192.594,204.082,201.708,196.458,201.913,197.912,194.498,196.085,212.583,197.893,196.915,198.651,198.216,197.173,185.688,173.657,156.308
2016-02-12,120.253,118.183,119.53,117.03,118.816,118.783,116.51,121.713,120.871,120.538,118.775,115.171,118.277,128.863,141.946,163.234,170.542,188.557,200.625,203.675,196.876,202.167,197.536,191.18,198.423,201.491,201.485,198.893,197.602,197.623,187.532,204.143,195.657,193.473,198.213,192.872,194.093,192.75,199.523,198.069,197.74,201.604,199.119,200.423,202.469,186.898,172.883,154.089
2016-02-13,109.155,106.084,102.643,104.015,104.892,105.188,106.946,105.899,105.381,104.969,104.615,105.452,104.588,115.453,128.596,141.373,154.705,163.629,173.948,173.732,182.665,173.564,178.113,173.039,173.074,179.959,177.045,181.109,176.977,173.925,169.826,176.022,174.565,174.145,178.021,175.917,179.355,183.316,165.99,170.826,174.973,178.678,178.275,171.283,172.913,161.227,155.525,141.6
2016-02-14,105.353,108.278,104.002,103.06,102.703,101.335,108.165,106.64,103.725,104.034,101.65,106.135,109.799,115.982,127.96,142.301,156.029,164.001,169.165,174.246,175.343,173.124,171.484,176.2,173.591,179.483,177.529,180.435,184.285,178.193,172.041,170.457,175.428,171.474,169.757,174.94,181.103,171.08,171.243,176.307,177.359,180.624,171.852,176.359,176.249,166.603,147.308,136.0
2016-02-15,119.438,121.608,112.951,115.199,116.603,120.488,120.158,119.342,121.195,119.005,112.817,117.317,118.371,131.373,148.998,157.547,178.618,180.383,191.19,197.079,198.489,197.116,201.796,200.563,199.838,197.416,201.507,196.638,196.185,193.134,195.023,204.586,194.591,198.369,202.497,193.591,200.527,196.001,202.566,200.542,197.022,194.405,204.576,204.709,201.923,175.976,167.947,153.669
2016-02-16,122.208,119.865,115.413,122.66,122.307,120.539,114.051,121.524,118.045,117.645,122.754,119.158,126.121,129.61,146.183,158.622,167.718,188.922,198.946,200.432,208.445,192.092,199.284,199.475,201.235,194.805,200.698,191.177,201.19,196.779,205.175,195.523,196.519,198.014,202.531,192.76,204.6,197.093,195.337,198.585,194.874,197.151,201.699,196.746,192.457,182.898,172.437,152.763
2016-02-17,124.524,123.73,118.547,119.095,115.499,119.358,118.29,117.019,122.256,120.046,120.555,120.509,122.638,128.882,147.701,156.938,174.148,182.457,193.248,197.558,197.646,201.529,200.947,192.131,197.418,201.709,203.047,198.423,200.492,195.298,197.522,200.854,205.089,196.211,194.763,202.246,202.544,199.772,195.763,200.55,203.572,194.416,195.983,197.156,197.666,182.251,170.816,155.592
2016-02-18,119.757,116.08,115.813,121.386,116.782,120.278,117.219,121.219,117.452,119.315,117.672,114.159,126.354,132.47,149.638,151.598,170.372,186.699,189.804,198.228,200.919,205.877,199.276,193.526,193.378,189.76,191.563,195.014,203.62,195.434,190.57,194.993,200.471,204.497,192.285,201.289,199.493,201.491,197.116,199.463,200.18,198.309,196.366,193.562,188.828,188.187,173.129,152.483
2016-02-19,117.793,120.47,118.644,123.471,121.431,116.144,117.135,122.388,117.687,118.713,118.347,123.257,115.826,134.791,140.729,153.993,168.131,183.507,193.615,194.365,201.62,207.751,194.662,195.813,198.859,201.863,198.209,197.923,194.399,199.446,202.386,198.506,202.483,198.301,200.993,203.27,198.821,202.156,195.604,193.282,196.164,196.381,199.686,200.639,206.355,189.493,166.962,156.483
2016-02-20,107.242,108.193,106.91,106.824,107.206,107.482,107.71,104.1,105.951,106.117,106.382,104.223,107.318,118.344,127.993,146.385,147.981,156.177,166.341,177.54,173.81,177.409,166.761,174.196,177.001,173.043,176.356,173.643,172.336,178.314,181.163,175.412,175.548,168.745,176.151,168.706,166.447,170.944,176.079,172.152,173.978,175.992,175.875,173.333,177.985,164.929,146.267,132.893
2016-02-21,104.077,105.86,106.17,107.259,102.915,103.609,106.795,106.361,102.468,103.227,106.88,102.985,102.844,118.544,127.53,136.99,153.616,158.394,174.855,173.394,172.557,172.03,173.739,174.071,170.995,176.697,172.065,173.039,175.507,174.807,174.062,168.129,176.071,171.171,170.337,180.088,170.221,177.334,169.648,168.978,179.776,170.479,171.341,174.071,172.904,162.471,149.159,134.196
2016-02-22,118.538,118.648,121.453,118.063,117.756,122.537,118.51,119.572,119.265,120.793,125.197,120.271,120.563,126.927,147.627,156.217,169.703,186.079,200.365,194.818,198.078,202.849,199.267,195.74,202.374,197.763,191.388,197.39,203.159,201.686,195.042,199.896,198.209,201.093,194.802,193.109,199.141,204.538,197.558,198.914,197.459,198.973,199.26,201.087,193.498,187.664,163.019,156.166
2016-02-23,122.943,116.141,120.038,116.448,115.626,121.567,122.747,120.158,119.379,118.553,123.433,124.02,115.233,130.233,142.556,164.554,175.08,186.34,200.328,207.16,191.384,195.119,201.439,199.529,198.387,200.164,200.804,201.197,198.189,203.0,198.129,199.985,196.072,194.144,200.286,198.213,198.326,197.568,197.021,194.588,198.978,200.263,202.613,200.507,197.311,182.311,166.133,152.637
2016-02-24,119.891,117.357,116.471,117.435,116.267,117.501,119.099,118.686,118.623,119.639,121.573,119.628,117.522,130.331,146.26,153.13,175.505,188.378,193.823,196.203,197.378,202.842,202.236,199.913,196.298,196.688,201.442,203.19,196.269,193.702,194.985,202.151,200.003,200.633,201.585,200.859,193.767,200.875,196.456,194.896,204.033,200.628,196.405,188.548,202.283,182.708,161.123,153.963
2016-02-25,119.317,120.165,115.722,119.05,118.804,120.458,118.311,123.948,119.47,118.165,116.215,120.929,117.799,128.976,148.15,161.249,172.129,188.702,204.304,196.611,198.868,199.377,195.955,200.8,197.905,195.062,201.61,193.891,201.369,198.139,195.642,200.65,194.914,195.928,199.954,198.194,200.73,197.81,198.138,196.895,193.623,196.793,197.268,189.894,198.03,191.781,167.072,155.327
2016-02-26,119.277,117.099,117.227,117.32,117.309,118.195,118.788,120.933,121.929,114.748,115.919,123.281,117.204,132.236,144.134,161.588,170.138,182.387,202.001,200.339,194.098,200.106,195.488,201.512,195.183,199.676,192.972,198.765,199.712,202.322,200.512,194.014,197.425,199.206,193.975,201.727,190.902,206.018,199.95,196.905,197.121,195.97,207.451,199.332,192.148,183.977,172.97,157.09
2016-02-27,101.59,105.55,102.325,104.367,103.684,108.991,107.461,103.856,107.127,103.248,106.994,106.775,103.814,114.083,127.615,142.875,148.21,163.91,166.965,176.344,173.719,174.884,177.637,174.449,177.05,179.854,177.383,172.288,177.793,171.482,178.093,173.048,179.107,168.748,177.431,177.241,176.375,180.166,172.469,172.087,169.307,166.428,173.819,182.273,174.992,159.322,148.915,133.716
2016-02-28,104.387,104.252,102.521,102.913,102.744,107.784,104.33,102.8,104.293,107.082,105.647,105.12,99.313,121.135,128.538,139.195,150.541,157.899,167.646,168.42,178.542,173.579,170.797,168.453,176.801,177.367,174.407,174.179,172.324,176.635,176.025,177.461,172.433,175.986,181.389,172.072,175.622,179.267,174.023,171.159,171.141,174.214,176.313,169.293,177.64,159.149,145.627,135.558
2016-02-29,117.721,123.579,115.308,122.411,121.803,114.314,115.156,117.136,121.394,118.626,112.525,119.553,120.309,134.309,145.535,150.136,173.429,187.397,196.777,198.664,200.753,198.38,195.212,195.277,196.789,203.221,193.537,198.965,200.001,192.479,195.962,187.796,202.858,198.6,192.783,201.664,201.889,202.611,194.878,196.243,202.218,193.807,201.905,194.198,200.781,186.714,168.038,158.896
2016-03-01,119.46,116.852,119.816,118.105,115.288,117.529,119.013,118.474,123.168,116.727,115.594,120.732,120.821,132.335,144.011,150.741,170.826,187.087,192.842,194.54,193.403,198.706,196.0,206.199,195.032,201.573,199.277,198.693,197.525,198.075,192.498,193.386,201.504,196.058,198.036,200.499,202.422,197.893,198.05,196.365,196.384,197.89,192.379,200.927,203.298,180.498,170.576,151.413
2016-03-02,117.903,121.628,116.764,117.817,116.53,120.278,123.52,119.878,117.972,115.463,120.319,120.352,116.654,134.286,139.5,156.722,169.296,185.122,196.419,189.151,203.571,196.079,198.556,198.812,197.354,204.041,197.036,196.789,194.696,199.061,192.427,201.784,191.931,195.015,190.55,196.027,203.159,197.824,197.378,198.465,203.24,200.877,199.371,193.48,193.478,183.937,170.195,160.931
2016-03-03,120.694,115.9,120.582,121.82,117.15,115.827,118.333,119.862,116.018,115.728,111.069,114.566,120.416,130.078,140.243,157.195,171.493,185.108,197.146,205.623,197.695,194.95,200.275,200.897,202.434,190.24,192.989,203.203,193.11,199.083,200.391,199.694,198.27,198.469,197.112,198.185,202.146,195.259,195.84,200.006,198.578,202.032,198.399,199.067,203.409,189.952,162.589,149.734
2016-03-04,120.107,119.508,118.421,117.3,120.087,120.392,119.462,121.377,116.511,119.154,116.97,118.357,117.171,126.532,142.105,156.164,169.586,192.205,201.654,194.666,198.391,200.672,194.471,202.655,202.556,196.226,196.109,203.371,196.424,202.237,193.081,201.554,192.037,201.891,186.75,200.008,194.502,194.75,195.181,192.256,195.845,198.736,197.374,200.097,197.425,177.67,170.663,152.414
2016-03-05,103.877,106.788,102.416,102.358,102.056,104.672,110.21,103.571,106.351,106.011,104.72,105.712,102.933,115.985,122.021,140.001,148.548,159.536,169.604,167.724,171.764,171.642,173.999,178.765,173.807,181.427,169.3,177.011,171.961,180.713,175.434,173.505,177.756,173.089,177.272,172.514,182.772,175.826,175.351,177.793,168.276,169.608,171.705,176.825,176.745,168.764,152.051,133.351
2016-03-06,106.765,104.71,104.332,101.026,107.22,105.28,105.221,105.973,103.22,106.322,102.732,103.837,105.13,115.339,129.371,134.827,153.715,158.834,172.882,171.119,170.403,175.214,177.533,175.409,171.246,174.064,176.679,171.333,170.005,174.248,182.43,173.723,170.882,169.319,175.395,171.857,177.724,172.915,173.082,176.427,178.281,172.39,173.444,176.762,177.364,161.064,149.807,136.127
2016-03-07,119.525,121.65,110.223,121.258,116.909,118.502,118.662,112.764,118.741,119.531,115.813,121.242,116.611,134.605,140.213,157.08,173.297,183.365,194.809,200.16,199.249,200.61,197.463,201.925,202.772,196.693,193.462,197.844,200.558,202.898,203.375,196.33,190.703,200.489,198.418,201.319,196.515,205.728,197.641,200.584,191.768,194.037,198.286,193.797,202.72,191.085,167.524,152.912
2016-03-08,118.345,120.771,118.607,122.48,115.193,113.622,119.288,120.551,121.277,121.399,118.809,116.098,115.982,135.64,145.021,158.6,172.422,188.104,200.49,202.91,195.67,195.947,196.996,200.805,200.692,193.701,193.835,202.022,203.485,195.447,198.685,200.983,194.107,199.905,197.53,196.134,191.643,203.389,205.342,195.323,200.066,192.107,196.201,195.787,200.225,178.722,166.584,150.722
