date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
2016-01-24,0.24599999999999997,0.20400000000000001,0.18,0.162,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,1.1632500000000001,1.17975,1.20175,1.24025,1.27325,1.3227500000000003,1.3502500000000002,1.3722500000000002,0.40800000000000003,0.42,0.438,0.444,0.46199999999999997,0.46199999999999997,0.444,0.40800000000000003,0.378,0.378,0.384,0.39,0.432,1.1845,1.223,1.245,1.2560000000000002,1.245,1.2340000000000002,1.2175000000000002,1.201,1.179,1.1735000000000002,1.1460000000000004,0.402,0.36,0.3,0.252
2016-01-25,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,1.3667500000000004,1.4107500000000004,1.4822500000000003,1.5427500000000003,1.5372500000000002,1.5097500000000001,1.4822500000000003,1.4712500000000002,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.2990000000000004,1.3595000000000004,1.3760000000000001,1.3760000000000001,1.3705000000000003,1.354,1.332,1.31,1.2990000000000004,1.2935000000000003,1.266,0.402,0.354,0.294,0.24599999999999997
2016-01-26,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,1.6555,1.6995,1.771,1.8315,1.826,1.7985,1.771,1.76,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.509,1.5695000000000001,1.5859999999999999,1.5859999999999999,1.5805,1.5639999999999998,1.5419999999999998,1.5200000000000002,1.509,1.5035,1.4760000000000002,0.402,0.354,0.294,0.24599999999999997
2016-01-27,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.5629999999999997,2.6069999999999998,2.6784999999999997,2.739,2.7335000000000003,2.706,2.6784999999999997,2.6675,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.169,2.2295000000000003,2.2460000000000004,2.2460000000000004,2.2405,2.224,2.2020000000000004,2.18,2.169,2.1635,2.136,0.402,0.354,0.294,0.24599999999999997
2016-01-28,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.3980000000000006,2.4420000000000006,2.5135000000000005,2.5740000000000007,2.5685000000000007,2.541000000000001,2.5135000000000005,2.5025000000000004,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.049000000000001,2.1095000000000006,2.1260000000000003,2.1260000000000003,2.1205000000000007,2.1040000000000005,2.0820000000000003,2.0600000000000005,2.049000000000001,2.0435000000000008,2.0160000000000005,0.402,0.354,0.294,0.24599999999999997
2016-01-29,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.0061250000000004,2.0501250000000004,2.1216250000000003,2.182125,2.1766250000000005,2.149125,2.1216250000000003,2.110625,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.7640000000000005,1.8245000000000005,1.8410000000000004,1.8410000000000004,1.8355000000000004,1.8190000000000004,1.7970000000000004,1.7750000000000004,1.7640000000000005,1.7585000000000004,1.7310000000000003,0.402,0.354,0.294,0.24599999999999997
2016-01-30,0.23399999999999999,0.192,0.168,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,0.138,3.015375,3.0428750000000004,3.0813750000000004,3.1198750000000004,3.1473750000000003,3.1748750000000006,3.1803750000000006,3.1803750000000006,0.34199999999999997,0.34199999999999997,0.336,0.336,0.354,0.354,0.348,0.324,0.312,0.318,0.318,0.336,0.378,2.4865000000000004,2.5415,2.5745000000000005,2.5745000000000005,2.5800000000000005,2.5745000000000005,2.5470000000000006,2.525000000000001,2.4920000000000004,2.4865000000000004,2.4645000000000006,0.384,0.354,0.312,0.276
2016-01-31,0.24599999999999997,0.20400000000000001,0.18,0.162,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,2.6895000000000007,2.706,2.728,2.7665,2.7995000000000005,2.8490000000000006,2.8765000000000005,2.8985000000000003,0.40800000000000003,0.42,0.438,0.444,0.46199999999999997,0.46199999999999997,0.444,0.40800000000000003,0.378,0.378,0.384,0.39,0.432,2.2945,2.333,2.3550000000000004,2.3660000000000005,2.3550000000000004,2.3440000000000007,2.3275000000000006,2.3110000000000004,2.289,2.2835000000000005,2.2560000000000007,0.402,0.36,0.3,0.252
2016-02-01,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,1.841125,1.885125,1.956625,2.017125,2.011625,1.984125,1.956625,1.945625,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.6440000000000001,1.7045000000000001,1.721,1.721,1.7155000000000002,1.699,1.677,1.655,1.6440000000000001,1.6385,1.611,0.402,0.354,0.294,0.24599999999999997
2016-02-02,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.3980000000000006,2.4420000000000006,2.5135000000000005,2.5740000000000007,2.5685000000000007,2.541000000000001,2.5135000000000005,2.5025000000000004,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.049000000000001,2.1095000000000006,2.1260000000000003,2.1260000000000003,2.1205000000000007,2.1040000000000005,2.0820000000000003,2.0600000000000005,2.049000000000001,2.0435000000000008,2.0160000000000005,0.402,0.354,0.294,0.24599999999999997
2016-02-03,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.748625,2.792625,2.864125,2.9246250000000003,2.919125,2.8916250000000003,2.864125,2.8531250000000004,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.3040000000000003,2.3645,2.3810000000000002,2.3810000000000002,2.3755,2.359,2.337,2.315,2.3040000000000003,2.2985000000000007,2.271,0.402,0.354,0.294,0.24599999999999997
2016-02-04,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.068,2.112,2.1835,2.244,2.2384999999999997,2.211,2.1835,2.1725,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.8090000000000002,1.8695000000000002,1.886,1.886,1.8805,1.8639999999999999,1.8419999999999999,1.8199999999999998,1.8090000000000002,1.8035,1.7759999999999998,0.402,0.354,0.294,0.24599999999999997
2016-02-05,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,1.9855000000000003,2.0295000000000005,2.1010000000000004,2.1615,2.1560000000000006,2.1285000000000003,2.1010000000000004,2.0900000000000003,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,1.7490000000000006,1.8095000000000003,1.8260000000000003,1.8260000000000003,1.8205000000000005,1.8040000000000003,1.7820000000000003,1.7600000000000002,1.7490000000000006,1.7435000000000003,1.7160000000000002,0.402,0.354,0.294,0.24599999999999997
2016-02-06,0.23399999999999999,0.192,0.168,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,0.138,2.4378749999999996,2.4653750000000003,2.503875,2.542375,2.5698749999999997,2.5973750000000004,2.602875,2.602875,0.34199999999999997,0.34199999999999997,0.336,0.336,0.354,0.354,0.348,0.324,0.312,0.318,0.318,0.336,0.378,2.0665,2.1215,2.1545,2.1545,2.1599999999999997,2.1545,2.127,2.105,2.0719999999999996,2.0665,2.0444999999999998,0.384,0.354,0.312,0.276
2016-02-07,0.24599999999999997,0.20400000000000001,0.18,0.162,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,2.5245,2.541,2.5629999999999997,2.6015,2.6345,2.684,2.7115,2.7335000000000003,0.40800000000000003,0.42,0.438,0.444,0.46199999999999997,0.46199999999999997,0.444,0.40800000000000003,0.378,0.378,0.384,0.39,0.432,2.1745,2.213,2.2350000000000003,2.2460000000000004,2.2350000000000003,2.224,2.2075,2.191,2.169,2.1635,2.136,0.402,0.36,0.3,0.252
2016-02-08,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.377375,2.421375,2.4928749999999997,2.553375,2.547875,2.520375,2.4928749999999997,2.4818749999999996,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.034,2.0945,2.1109999999999998,2.1109999999999998,2.1054999999999997,2.089,2.0669999999999997,2.045,2.034,2.0284999999999997,2.001,0.402,0.354,0.294,0.24599999999999997
2016-02-09,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.5217500000000004,2.5657500000000004,2.6372500000000003,2.6977500000000005,2.6922500000000005,2.6647500000000006,2.6372500000000003,2.62625,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.1390000000000002,2.1995000000000005,2.216,2.216,2.2105000000000006,2.1940000000000004,2.172,2.1500000000000004,2.1390000000000002,2.1335,2.1060000000000003,0.402,0.354,0.294,0.24599999999999997
2016-02-10,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,3.0373750000000004,3.0813750000000004,3.1528750000000003,3.2133750000000005,3.2078750000000005,3.1803750000000006,3.1528750000000003,3.1418750000000006,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.5140000000000002,2.5745000000000005,2.5910000000000006,2.5910000000000006,2.5855,2.569000000000001,2.5470000000000006,2.525000000000001,2.5140000000000002,2.5085000000000006,2.4810000000000008,0.402,0.354,0.294,0.24599999999999997
2016-02-11,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,3.1198750000000004,3.1638750000000004,3.2353750000000003,3.2958750000000006,3.2903750000000005,3.2628750000000006,3.2353750000000003,3.2243750000000007,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.5740000000000007,2.6345000000000005,2.6510000000000007,2.6510000000000007,2.6455000000000006,2.629000000000001,2.6070000000000007,2.585000000000001,2.5740000000000007,2.5685000000000007,2.541000000000001,0.402,0.354,0.294,0.24599999999999997
2016-02-12,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,3.058,3.102,3.1735,3.234,3.2285000000000004,3.2010000000000005,3.1735,3.1625,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.5290000000000004,2.5895,2.6060000000000003,2.6060000000000003,2.6005000000000003,2.584,2.5620000000000003,2.54,2.5290000000000004,2.5235,2.496,0.402,0.354,0.294,0.24599999999999997
2016-02-13,0.23399999999999999,0.192,0.168,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,0.138,3.07725,3.10475,3.1432499999999997,3.1817499999999996,3.20925,3.2367500000000002,3.24225,3.24225,0.34199999999999997,0.34199999999999997,0.336,0.336,0.354,0.354,0.348,0.324,0.312,0.318,0.318,0.336,0.378,2.5314999999999994,2.5865,2.6194999999999995,2.6194999999999995,2.625,2.6194999999999995,2.5919999999999996,2.57,2.537,2.5314999999999994,2.5095,0.384,0.354,0.312,0.276
2016-02-14,0.24599999999999997,0.20400000000000001,0.18,0.162,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,3.3082500000000006,3.3247500000000003,3.34675,3.3852500000000005,3.418250000000001,3.4677500000000006,3.4952500000000004,3.5172500000000007,0.40800000000000003,0.42,0.438,0.444,0.46199999999999997,0.46199999999999997,0.444,0.40800000000000003,0.378,0.378,0.384,0.39,0.432,2.7445000000000004,2.7830000000000004,2.8050000000000006,2.8160000000000003,2.8050000000000006,2.7940000000000005,2.7775000000000003,2.7610000000000006,2.7390000000000003,2.7335000000000007,2.706,0.402,0.36,0.3,0.252
2016-02-15,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,3.5117499999999997,3.5557499999999997,3.6272499999999996,3.68775,3.68225,3.65475,3.6272499999999996,3.61625,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.8590000000000004,2.9194999999999998,2.936,2.936,2.9305000000000003,2.914,2.892,2.87,2.8590000000000004,2.8535,2.826,0.402,0.354,0.294,0.24599999999999997
2016-02-16,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.4804999999999997,2.5244999999999997,2.5959999999999996,2.6565,2.651,2.6235,2.5959999999999996,2.585,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.109,2.1695,2.186,2.186,2.1805,2.164,2.142,2.12,2.109,2.1035,2.076,0.402,0.354,0.294,0.24599999999999997
2016-02-17,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.93425,2.97825,3.0497500000000004,3.11025,3.1047500000000006,3.0772500000000007,3.0497500000000004,3.0387500000000003,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.439,2.4995000000000003,2.5160000000000005,2.5160000000000005,2.5105,2.4940000000000007,2.4720000000000004,2.4500000000000006,2.439,2.4335000000000004,2.4060000000000006,0.402,0.354,0.294,0.24599999999999997
2016-02-18,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,3.0992499999999996,3.1432499999999997,3.2147499999999996,3.2752499999999998,3.2697499999999997,3.24225,3.2147499999999996,3.20375,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.559,2.6194999999999995,2.6359999999999997,2.6359999999999997,2.6305,2.614,2.5919999999999996,2.57,2.559,2.5535,2.526,0.402,0.354,0.294,0.24599999999999997
2016-02-19,0.198,0.168,0.15,0.138,0.132,0.126,0.126,0.12,0.12,0.126,0.132,0.144,2.542375,2.586375,2.6578749999999998,2.718375,2.7128750000000004,2.6853750000000005,2.6578749999999998,2.646875,0.294,0.288,0.282,0.282,0.294,0.294,0.282,0.27,0.264,0.276,0.282,0.318,0.384,2.154,2.2145,2.2310000000000003,2.2310000000000003,2.2255,2.2090000000000005,2.187,2.165,2.154,2.1485000000000003,2.121,0.402,0.354,0.294,0.24599999999999997
2016-02-20,0.23399999999999999,0.192,0.168,0.15,0.138,0.132,0.126,0.126,0.126,0.126,0.132,0.138,2.541,2.5685000000000002,2.6069999999999998,2.6455,2.673,2.7005000000000003,2.706,2.706,0.34199999999999997,0.34199999999999997,0.336,0.336,0.354,0.354,0.348,0.324,0.312,0.318,0.318,0.336,0.378,2.1415,2.1965000000000003,2.2295000000000003,2.2295000000000003,2.2350000000000003,2.2295000000000003,2.2020000000000004,2.18,2.147,2.1415,2.1195,0.384,0.354,0.312,0.276
