LCLid,stdorToU,High,Low,Normal,High_vs_Normal_pct,Low_vs_Normal_pct
MAC002866,Std,0.1480393401015228,0.1293159159759759,0.1289522956740976,14.801632128879682,0.2819804796630354
MAC002870,Std,0.1010558375634517,0.0909741741741741,0.0968568204447394,4.335282842686361,-6.073548815203511
MAC002871,Std,0.2199695045743329,0.1914474472672672,0.1712443618532767,28.453574876120125,11.79781056458995
MAC002872,Std,1.3077030439086297,1.3914042009609608,1.038610440673919,25.908906043742963,33.96786191154848
MAC002873,Std,0.0221890862944162,0.0150841346153846,0.0160705804311774,38.07271236680847,-6.138209008799045
MAC002875,Std,0.1337664973350253,0.1172798798798798,0.1215358848301936,10.0633755387719,-3.5018504668478667
MAC002876,Std,0.1608769035532995,0.134612012012012,0.1392241527820147,15.552438523498724,-3.312744719821714
MAC002877,Std,0.1916543834815756,0.1393498470336391,0.1265871700768459,51.4011122653504,10.082125186182346
MAC002878,Std,0.2614746192893401,0.1930654654654654,0.1959970155060352,33.40744940133471,-1.4957115714241742
MAC002880,Std,0.3029354005167958,0.2315021021621621,0.2220421759165781,36.43146815072176,4.26041863737554
MAC002882,Std,0.0683354510800508,0.0518342342342342,0.0572766832504145,19.30762607409917,-9.50203242807528
MAC003826,Std,0.2685875634517766,0.2355813816216216,0.228745125222178,17.417830518093048,2.9885910761174417
MAC003828,Std,0.2507081223350254,0.2143309309309309,0.2132452417998541,17.567979580211635,0.5091270135330062
MAC003830,Std,0.0874593908629441,0.0756504504504504,0.0789123109578137,10.831110889275152,-4.133525514297853
MAC003831,Std,0.1835507614213198,0.1688324324324324,0.1529630563109372,19.99679259036582,10.374646338941208
MAC003832,Std,0.5505482237309645,0.5411903902102102,0.494311292690699,11.376825063847784,9.48371971522899
MAC003833,Std,0.1460228426395939,0.1322402402402402,0.126349360030506,15.570702221473788,4.662374394545354
MAC003834,Std,0.3238565991116751,0.2503303304504504,0.2715006963193845,19.283892638971658,-7.797536491040891
MAC003835,Std,0.2550672591370558,0.2428750753753753,0.2281137342927249,11.815827279274217,6.471044423703143
MAC003836,Std,0.4878413703045685,0.3513765765765766,0.3502519565658575,39.2829821959439,0.3210888589304961
MAC003837,Std,0.1057728426395939,0.0645123123123123,0.0695751425918557,52.0267709116782,-7.27678031397383
MAC003838,Std,0.3025558374365482,0.2627543544144144,0.2530923983947997,19.54362887050853,3.817560733113368
MAC003839,Std,0.2414531720543806,0.1884672456195738,0.2009850373624761,20.13489920591467,-6.228220720892052
MAC003840,Std,0.2648781724619289,0.1955777776576576,0.207455914569097,27.67925803036397,-5.725619795468962
MAC003841,Std,0.2712592123252859,0.2524570572372372,0.2345585914848464,15.646675147608246,7.630701411995444
MAC003842,Std,0.3941675128172588,0.3163537538138138,0.3337007560817084,18.12005386069453,-5.198370681439835
MAC003843,Std,0.3516154824873096,0.2560066066066065,0.2889422336450458,21.690580865120435,-11.398689150752306
MAC003844,Std,0.3725190354060914,0.2818138132732732,0.2992440642061281,24.486691622223542,-5.824760794870243
MAC003845,Std,0.2556281725888324,0.2038816816816817,0.2072760976057832,23.327376162305804,-1.6376301770006263
MAC003846,Std,0.0683337563451776,0.0478348348348348,0.0501941902109033,36.13877633657698,-4.700455104774182
MAC003847,Std,0.1480964468274111,0.1230354354354354,0.1232950852225243,20.115450311847383,-0.2105921631996188
MAC003849,Std,0.1236713197969543,0.1077735735735735,0.1144658442896936,8.042115588614562,-5.8465219539053255
MAC003850,Std,0.2611598984771573,0.1983903903903904,0.2050929106638371,27.337360239242138,-3.268040934107519
MAC003851,Std,0.3520850251269035,0.2499489489489489,0.2638565459543706,33.43804825967458,-5.270893301175395
MAC003853,Std,0.1518274111675127,0.1200312311111111,0.1207936318474295,25.691569038408367,-0.631159709877227
MAC003854,Std,0.2367791888324873,0.1495000000600961,0.1829638570793819,29.41309426470864,-18.28987295822415
MAC003855,Std,0.2538388323604061,0.2062462462462462,0.2170055050540558,16.97345295326731,-4.958058001860122
MAC003856,Std,0.9189010154822336,0.6612534544744745,0.6880644156361948,33.54869029705652,-3.8965772030123857
MAC003857,Std,0.1154327409898477,0.1160498499099099,0.1074956890635362,7.383600212674746,7.957678043551697
MAC003858,Std,0.4662144663705584,0.341156757057057,0.3512502154983752,32.730015755026606,-2.873580711401702
MAC003859,Std,0.3066340534942821,0.2888126127327327,0.3077714248806049,-0.3695506776706381,-6.160030014231166
MAC003860,Std,0.8123972077411167,0.6874234248648649,0.6034611711386696,34.62294619688721,13.91344758234685
MAC003861,Std,0.8116129425126904,0.5670828833033033,0.5268749255719876,54.042810375078055,7.631404680658327
MAC003863,Std,0.3492296950507614,0.2743527646033654,0.2822628995821727,23.724972558461666,-2.802399816099288
MAC003864,Std,0.1851560914974619,0.1586498496696696,0.1547290754874651,19.66470484887097,2.5339608408130765
MAC003866,Std,0.1018780179161372,0.0891483483483483,0.0875898932223622,16.312526671886808,1.7792636440710163
MAC003867,Std,0.5161548223350254,0.4025063064264264,0.4195529249303621,23.0249610155137,-4.063043656951049
MAC003868,Std,0.2632170052030457,0.2065123123123123,0.2023815744710486,30.05976749167933,2.041064188802721
MAC003870,Std,0.4221307111675126,0.3384600601801801,0.2834457783246004,48.928205479952894,19.409102573606773
MAC003871,Std,0.076738578680203,0.0715715144230769,0.0688232289732024,11.500985677499376,3.993252700980632
MAC003872,Std,0.4192144668781726,0.3604945914663461,0.3713154683470416,12.89981231979358,-2.9142004045417225
MAC003873,Std,0.3978248732233502,0.3423921921321321,0.3265342001990314,21.832528715480738,4.85645666623431
MAC003874,Std,0.2493032994923857,0.2295606970552884,0.2240618078121891,11.265414631196013,2.454184091787992
MAC004627,Std,0.2565317258883248,0.2458312312312312,0.2271723588434246,12.923828935163616,8.213531119191742
MAC004628,Std,0.2932753808375634,0.2091699700900901,0.2246995622164743,30.51889284725153,-6.911269418239052
MAC004629,Std,0.2450025381979695,0.1991729729729729,0.1619950246119145,51.24077963808645,22.95005568851529
MAC004630,Std,0.1870558375634518,0.1407843842642642,0.1468950719771837,27.33976371413327,-4.159899737050832
MAC004632,Std,0.1063629441624365,0.0995825825825825,0.0990354134889581,7.398899459631547,0.5524984188463478
MAC004634,Std,0.1553350257614213,0.1221165862379807,0.1343675309768552,15.604584405274036,-9.117488912544404
MAC004635,Std,0.4125761420050761,0.3071393393993994,0.3159594136879103,30.57884150038308,-2.7915212860924576
MAC004636,Std,1.0484708131979696,1.0072254957306073,0.8556234074509024,22.538818371227578,17.718319410096804
MAC004637,Std,0.4453921322335025,0.3900708705705706,0.441685634653137,0.8391709599693487,-11.68585981364333
MAC004638,Std,0.1605870395171537,0.110754955075075,0.1245215545563072,28.96324663577674,-11.055595579644828
MAC004642,Std,0.1218413705583756,0.109517117057057,0.1079716142857142,12.845743174645152,1.4313972997134885
MAC004643,Std,0.3134593913705584,0.2257265626201923,0.2434774791310116,28.74266338279712,-7.290578403462023
MAC004644,Std,0.1427319586340206,0.1290347984737485,0.129034510226971,10.615337232617694,0.0002233873534374
MAC004645,Std,0.1251118170266836,0.1149129129729729,0.113569704218066,10.163020928940236,1.182717489805052
MAC004646,Std,0.8210469538071067,0.6244498494294294,0.5369844815040785,52.89956825332776,16.28824871816832
MAC004647,Std,0.2186459389593908,0.2001669669669669,0.2022373151091066,8.113549095245776,-1.0237221261678031
MAC004648,Std,0.1221954314720812,0.1018936936936937,0.1063193845812056,14.93241044745668,-4.162637796432744
MAC004650,Std,0.0840825921219822,0.0728114114114114,0.0753454931352391,11.596047252701268,-3.363282418603608
MAC004651,Std,0.3725913708121827,0.2434738737537537,0.2660655216261025,40.03744962332219,-8.49100918235337
MAC004652,Std,0.0943477157360406,0.0855465465465465,0.0855441039726754,10.2913133162015,0.0028553386588692
MAC004653,Std,0.1945723348984771,0.1833171172372372,0.1658026263430163,17.35178096391634,10.56345805885277
MAC004654,Std,0.3681903552030456,0.3062552551951952,0.3355879427576602,9.715013053650988,-8.740685771195045
MAC004656,Std,0.0381700507614213,0.0329777777777777,0.0335548327137546,13.75425735850808,-1.7197371862930575
MAC004660,Std,0.2386624366751269,0.2799951951951952,0.2491224881822402,-4.198758443461548,12.39258135153609
MAC004662,Std,0.2016269035532994,0.1409117117717717,0.1551129460007958,29.987153717179066,-9.155415195938089
MAC004663,Std,0.0329467005076142,0.0337447447447447,0.0334107190236136,-1.388831277984559,0.9997561587793856
MAC004664,Std,0.2236230964467005,0.1907597597597597,0.1970944384988054,13.45987139462379,-3.2140322107993224
MAC004665,Std,0.3606852791878173,0.2981453454054054,0.2967816023146306,21.53222314819898,0.459510657041684
MAC004666,Std,0.5814454302030456,0.4282175477764423,0.3587514091861776,62.0747446043616,19.36330751922275
MAC004667,Std,0.0428578680203045,0.0369525525525525,0.0403317636134509,6.263312537146626,-8.378535323388148
MAC004671,Std,0.4939086295685279,0.3996774774174174,0.4020463712087037,22.848672426429676,-0.5892090964941477
MAC005393,Std,0.6544796946700507,0.935466064024024,0.7061532030441703,-7.317605889396117,32.47352840591875
MAC005394,Std,0.1578071065989847,0.125193993993994,0.1234740017508953,27.80593838479077,1.3929995130219197
MAC005397,Std,0.2128591373096446,0.2714690689489489,0.2446578686385039,-12.997224044260635,10.958650322446871
MAC005398,Std,0.2552487307106599,0.5459033045045045,0.3613593737184163,-29.36429790539805,51.069363134852885
MAC005399,Std,0.4703172600253807,0.4224972968168168,0.3793495156718398,23.979928956132767,11.374149527662093
MAC005400,Std,0.1690406091370558,0.1325339339339339,0.1321830481761506,27.883727504746147,0.2654544305225048
MAC005402,Std,0.3928451774111675,0.3616666669069069,0.344080973446515,14.172304697990668,5.110917143788374
MAC005403,Std,0.2179847717005076,0.189667868048048,0.191908668873118,13.587767025068608,-1.1676391891142224
MAC005404,Std,0.5962195436548223,0.4763273273273273,0.4109345980299814,45.0886701954754,15.913171976961385
MAC005405,Std,0.0531624365482233,0.0376678678678678,0.0418586776311426,27.00457720305709,-10.011806393417544
MAC005406,Std,2.0999606618020303,1.6885507514714715,1.6896946086610518,24.2804854225156,-0.0676960903891799
MAC005407,Std,0.5552652276649747,0.3756852851651652,0.3952101212376467,40.498736703932735,-4.940368432705434
MAC005408,Std,0.155734771573604,0.129248048048048,0.1429891239604748,8.913718232620527,-9.609874885466896
MAC005409,Std,0.2041510153553299,0.1906714714114114,0.1869539094104383,9.198580548073544,1.988491180899321
MAC005410,Std,0.1665456850253807,0.1277339339339339,0.1301857673431489,27.929257110259066,-1.8833344529532117
