LCLid,stdorToU,mean_daily_kwh,archetype_k2,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wd_8,wd_9,wd_10,wd_11,wd_12,wd_13,wd_14,wd_15,wd_16,wd_17,wd_18,wd_19,wd_20,wd_21,wd_22,wd_23,wd_24,wd_25,wd_26,wd_27,wd_28,wd_29,wd_30,wd_31,wd_32,wd_33,wd_34,wd_35,wd_36,wd_37,wd_38,wd_39,wd_40,wd_41,wd_42,wd_43,wd_44,wd_45,wd_46,wd_47,we_0,we_1,we_2,we_3,we_4,we_5,we_6,we_7,we_8,we_9,we_10,we_11,we_12,we_13,we_14,we_15,we_16,we_17,we_18,we_19,we_20,we_21,we_22,we_23,we_24,we_25,we_26,we_27,we_28,we_29,we_30,we_31,we_32,we_33,we_34,we_35,we_36,we_37,we_38,we_39,we_40,we_41,we_42,we_43,we_44,we_45,we_46,we_47
MAC001161,Std,6.2205426997245175,evening_peak_typical,0.0209225054899041,0.0168899988721317,0.0123760730027605,0.0102140290700009,0.009689182824057,0.0099013547107152,0.0095049282909065,0.0095260214024456,0.0095309844875136,0.0093597580526667,0.0096488577578793,0.0094219985454585,0.0094931409638699,0.0106197612743122,0.0123531187343208,0.0148411424735412,0.0165358316619463,0.0219591698834884,0.0246932093703382,0.0226124359555676,0.0215205572406015,0.024577197256873,0.0290632057727366,0.0295713016065759,0.0309179568874704,0.03186401821683,0.0238041967575277,0.0227935885605506,0.0226992899442581,0.0221775456264816,0.0268868929704064,0.0276592730841182,0.0298839759658616,0.031205397365224,0.0314231527225837,0.0264842626942627,0.0255449988451384,0.0259743057035228,0.0263068324030807,0.0282995110578938,0.0286618162678598,0.0288138107480682,0.0238601774376333,0.0225063500122385,0.0171766170348103,0.0219393175432163,0.0222947985112138,0.0259961489391359,0.0222799177882508,0.01773777137124,0.0129011835283569,0.0098482908495745,0.0096995204449232,0.0094484703870741,0.0095693463408533,0.0098854834507374,0.0095135574391091,0.0093477404255914,0.0094500200787892,0.009288852140417,0.009749110579807,0.0110090099441979,0.0136434858598984,0.018551359521677,0.0169784224308322,0.0198360539535097,0.0235320686940661,0.0260363705056967,0.0234080933568566,0.0219079917766225,0.0226874867093268,0.0221172001581634,0.0202095296568532,0.0290551699667464,0.0243115636267704,0.0349192034167528,0.0365184852667545,0.0326411565955294,0.026250227962383,0.0226208499655767,0.0262738108947209,0.0243580543782239,0.0264640854190692,0.027183142374884,0.0274527887333145,0.0291171576353512,0.0261463986174701,0.0269305426253197,0.0293418629340433,0.0277906215272102,0.024477380640288,0.0217226885405484,0.017368944743042,0.0219451843777853,0.0223295079231345,0.0261448344426548
MAC001162,Std,8.384298630136987,evening_peak_typical,0.0150873044863218,0.0138120708181983,0.0123741607144051,0.0117903018978779,0.0115963055737315,0.011530861030646,0.01143549898215,0.0113209710317503,0.0114331616770398,0.0117215851276381,0.0114205402294447,0.0136363054739115,0.0147119332856242,0.0157557737478382,0.0204210347477915,0.0188812181411937,0.0180916764749691,0.018517533466047,0.0173717865010284,0.0170712090638571,0.0191434188263826,0.0208085599818083,0.0221772858075935,0.0229827211953136,0.0205477166847642,0.0198582116305099,0.0202826662852678,0.0189882667152407,0.0187909981639401,0.0181907782116415,0.0178378451400017,0.0185740962497138,0.019881117267336,0.022266103401781,0.0261719793652123,0.0333164144550245,0.0487627290530188,0.0447154514774555,0.0412314645269419,0.0372748744364003,0.0335992284668505,0.0297753973065682,0.0285366255514177,0.0266578997038413,0.0240064607868338,0.022016946677034,0.0187769743332789,0.0168465358273611,0.0133288493136978,0.0123525600246521,0.0117426510144576,0.011657850831222,0.011464332464351,0.0110903419126453,0.0108935620002652,0.0110838188216272,0.0111305676405904,0.0109261774553559,0.0108522490904838,0.0107968028168298,0.0111903626415898,0.0127852583955209,0.0155336540778234,0.0177830332972394,0.0176503971132043,0.0193670572328069,0.0202781156116714,0.020203100064963,0.0200367612440009,0.0232537321890537,0.0217827752731851,0.0234352916644429,0.0211609072627907,0.0254030907882434,0.0259640766158019,0.0240604212203464,0.0216653596348589,0.0207771320745578,0.0198432428771299,0.02083910143923,0.0218382215468392,0.0233113529350986,0.0277677111735947,0.0373751372788898,0.0489220954540856,0.039486444405089,0.0353279737723174,0.0383188108954086,0.0328187580940128,0.0283808818380165,0.0259651637976383,0.0243398269522893,0.0225927257412687,0.0211445995352454,0.0176427868403498,0.0144348756352151
MAC001163,Std,6.995778081643836,evening_peak_typical,0.0127942859073762,0.011661944762582,0.0111368114573617,0.0111069861778737,0.011366211465036,0.0106749440326032,0.0109727028083977,0.0105377414594429,0.0105383253001798,0.0108343325537638,0.0109113995310283,0.0152948757833136,0.0141849945425578,0.0210322787043589,0.0177026349820915,0.0171894389743985,0.0139205146887638,0.0135145634878067,0.0138785230665364,0.0148534922446375,0.0148966964007805,0.0191248710170631,0.021044013844561,0.0227254954351752,0.0250053149186372,0.0237237845012469,0.0230786404870254,0.0230097472216927,0.0223511748705236,0.0213142737802584,0.020652782225405,0.0206983218028795,0.0213691547511384,0.0222005440187998,0.0228585325876162,0.0294150842725611,0.0335751245576359,0.0402764351791934,0.039356279663893,0.0348727196360635,0.0329321879691166,0.0344524418816405,0.0372554612008832,0.0352178570876536,0.0324014093730792,0.0269448338464598,0.0201174002697117,0.0150224152691938,0.011881246280423,0.0103142151938913,0.0091167333885371,0.0093382260666788,0.0086808547491995,0.0087211261452253,0.0088016689372768,0.0085813607119594,0.0083989549770192,0.0086725635794295,0.0089035318801655,0.0087649508997239,0.008249713921159,0.0086571656927138,0.0088383869748297,0.0093015312536911,0.0111761748627967,0.0104107653483837,0.0138742434011027,0.0148034983896948,0.0156251176653225,0.0199807761832793,0.0220782006447099,0.0284470034809012,0.025536802891628,0.0290439677043419,0.0273738892220972,0.0283996253679297,0.0301265575857402,0.0260970490775158,0.0247645396501929,0.0296065829143235,0.0329353320951249,0.0367623797867853,0.0406097585490772,0.0414182222290807,0.044603043500054,0.0415736961562911,0.0367109310728423,0.030216576000386,0.0257961980601469,0.0270896205442683,0.0280442895206436,0.0291363550246363,0.0274650920895673,0.0222037526440844,0.0169394693158537,0.015928258369273
MAC001164,Std,11.87807397369863,evening_peak_typical,0.0213219338487257,0.0188631493698478,0.0175100457486204,0.0166535034159755,0.0152334824566459,0.0148584020050878,0.0147839349803961,0.0143899803981558,0.0152763782081965,0.015427028087642,0.0171998237077234,0.0179671429114597,0.020668545726791,0.0157513199693642,0.0132595915532955,0.0126127236199131,0.0130176595145504,0.011108283821532,0.0115262600246406,0.011801479166589,0.0136343288388412,0.0153175581640016,0.0149946388776958,0.0147437845912613,0.0146823578407243,0.0172598777942108,0.0188868278590203,0.0178031095575304,0.0176524596780849,0.016319946086235,0.0184413983749193,0.0189739919918544,0.0189283508435714,0.0226184151122229,0.0255840558257387,0.0282864880361574,0.0299721195234046,0.0329538890738201,0.0353948287484699,0.0372396895056891,0.0397739703357129,0.0410055931885491,0.0355595485373739,0.0323049621443633,0.0311927609608941,0.0292360283924805,0.0271032517283366,0.0249050998536816,0.0188169575355062,0.0192054957300113,0.0180716128762094,0.0150556814817535,0.0150542711795211,0.0142750791961322,0.0133097273180693,0.013208185557338,0.0130311926271746,0.0124564944674805,0.0129077911818415,0.012022121379908,0.0126010504462992,0.0122717448750389,0.0122583470038313,0.0135283241640879,0.0143575818767263,0.0155062730449983,0.0176873054473712,0.0157410883666893,0.0164716249230612,0.0185638082847943,0.0187041333569159,0.0212179970861301,0.0193479363259966,0.0249891452555094,0.0240118056674411,0.0215388408439961,0.0239765482526618,0.0229075392310343,0.021534609937299,0.0249313228639819,0.0267555488015631,0.0255694846946481,0.0285910570159731,0.0282067497986803,0.0323622052558675,0.0333155694944401,0.0346701650001847,0.0340503371690545,0.036331500888896,0.0316521181523802,0.0283738706837322,0.0266864439216615,0.0199155829745288,0.0226297094797104,0.02124761343301,0.0200804054508576
MAC001167,Std,9.682810958904108,evening_peak_typical,0.0099938246680714,0.0085691407398315,0.0080424323255629,0.0077183040706284,0.0076668798763359,0.0075032574399507,0.0075016991310327,0.0082995532970254,0.007184583266229,0.0072321116882266,0.0069987549277629,0.0068826609133753,0.0066446292261578,0.0077268747696771,0.0128069618422087,0.013653123584658,0.0204874769215767,0.0183666184842407,0.0183837598823382,0.0208778333055243,0.0219745381577536,0.0195006777992821,0.0225382114576048,0.0217150347327376,0.0209101682155719,0.0186603597152751,0.0170817927424295,0.0166953321697345,0.0166181958782958,0.0168605129150377,0.0180343091074869,0.0221618798539188,0.0397154504264705,0.0584459344715886,0.0561626220958094,0.059962169087716,0.0384321832662813,0.032541792038527,0.0283249916244287,0.028496505996459,0.0305257133938099,0.0308186754703853,0.0317844374222876,0.0310422928001118,0.0300613373362594,0.0248784018751429,0.0183494770861432,0.0151665225030346,0.0103360291171483,0.0091067566583263,0.00882013336616,0.0082975890970479,0.008569726013437,0.0081837675730829,0.0080202784750241,0.0089008431740624,0.0074894562768965,0.0079581940074069,0.0075360196276094,0.0074035727633593,0.007774010086809,0.0080368343330554,0.0099862866162377,0.0155293948333328,0.0174643607407377,0.0200336229589657,0.0209431604095587,0.0192689492661463,0.0190795916399136,0.0188995466838236,0.0203316284035286,0.0196062748735335,0.0220151522170835,0.0197821808651157,0.0206244601424567,0.0211035450772884,0.019116842320484,0.0197283743265141,0.0206586065996462,0.0266994252988064,0.0351429131017032,0.0442889897159057,0.0522720173034113,0.0466057752026309,0.0398282207176049,0.0356944299154217,0.0314416438836388,0.03107431078357,0.0312326260725199,0.0313598993346094,0.0320852528646045,0.0311684722261228,0.0297156956838787,0.0258436943868151,0.0204485541508744,0.014492890814088
MAC001168,Std,11.470810956438356,evening_peak_typical,0.0276814948911011,0.0220697792736509,0.0196356075756981,0.0193033837002672,0.0183741689545571,0.0164105069479874,0.0149935808727816,0.0151399617181226,0.0149945926882146,0.0136970648140473,0.0176328207348898,0.031198682508473,0.0190554806557382,0.0262986342356857,0.0176179802805235,0.0151956134219964,0.0175775063140697,0.0173151001656847,0.0172247082735431,0.0178351906008867,0.0162034151866941,0.0192008496856461,0.0182790549984777,0.0190602026522194,0.0264241036328771,0.0197408398547495,0.0184139682874467,0.0186409598500979,0.0163204524063562,0.0154762329227423,0.0189785800857478,0.0182153086362263,0.0171838970240356,0.0189657634646173,0.0204926437478991,0.0233534785763415,0.0218441369443997,0.0241201230250423,0.0217679110079735,0.0210707469358081,0.0289439452939469,0.0259363921684682,0.0277556971966612,0.0271698364310587,0.0304182095220237,0.028219798577479,0.0320520086008107,0.0264995846562322,0.0220903534790511,0.024701725674854,0.0200692284846455,0.0191793425371091,0.0163348267689679,0.0192745701113235,0.0152101553108572,0.0138753262664135,0.0135535224623409,0.0151354507742476,0.014182353365197,0.0158619721997185,0.0190241871315742,0.0247362046538618,0.0236903422085332,0.0243191731113893,0.0294483315386456,0.0197433199581221,0.0180021316003224,0.0184971513095982,0.0186375300098441,0.0190225452754309,0.0190356801245768,0.0185964836062635,0.0163512453304002,0.0181104941878682,0.0198845196685324,0.0188911968660656,0.0152938899741618,0.0168191744133128,0.019603762514319,0.0175588305237438,0.0175276353391153,0.021592871149746,0.0223530504619674,0.0201168423948919,0.0246812024730637,0.0215386898149267,0.0219581840595213,0.0208959031348532,0.0235581728710962,0.0269174107043248,0.0310327230452311,0.0290091351845179,0.026822182883832,0.0314661730670431,0.0251556988984564,0.0306391030761189
MAC001170,Std,5.984882192054794,evening_peak_typical,0.0148189272970792,0.0172692328056685,0.0162742414916876,0.0142334560693632,0.0144211785899959,0.0137173740241912,0.0151212658781643,0.0137402972362817,0.0149168156081682,0.0138896078880061,0.0144980023278126,0.0159266760946489,0.0306037272333217,0.0225570602432943,0.015448386310158,0.0162637092670061,0.0152947388345246,0.018042426615972,0.0142526620038173,0.0181173915910613,0.0211321038780036,0.0183738838099201,0.018749328789231,0.0205751317788324,0.0217051841183107,0.0208173743714642,0.0315318074878947,0.0280772175331884,0.0415827066082018,0.0379032213564997,0.0228339974891527,0.0188038488612299,0.0209487181193252,0.0185182380914627,0.0180318942673812,0.0215069293729964,0.0211822870021843,0.021290088177546,0.0273622611344748,0.0348408041304676,0.0266621738463064,0.0343897744439308,0.0283770779291826,0.0211773306320025,0.0173578279226668,0.0196352800211686,0.0187406552033676,0.0184856762133823,0.0194043465982942,0.0185978089646243,0.0162976831204545,0.0199279810532695,0.0175136396400614,0.0164927281691198,0.0192866167040548,0.015369901267344,0.0161043952343898,0.0193358172568713,0.017225464973565,0.0160956094213868,0.0186505238426419,0.0211562378867968,0.0188684120051148,0.0202425131587747,0.0166210010389627,0.0199279810532695,0.0158917785597186,0.015809191917491,0.0165718004861462,0.0187577107612778,0.0148339666741646,0.0226445544337786,0.0187208103466654,0.0212757247679205,0.0282850465573827,0.0348726493227037,0.0317571998561447,0.0284537338156066,0.0234177061537537,0.0218134165237005,0.0212458530037105,0.0320401028591232,0.0258830051066625,0.0241891003596956,0.0291109128039428,0.0277420831380847,0.0231629174009521,0.0232947045959962,0.016657901453575,0.0187858251871709,0.0181110749242614,0.0240485273516485,0.0176067692578926,0.0208961776461935,0.0194711186014003,0.0175299747442373
MAC001171,Std,12.856939727671234,evening_peak_typical,0.0067417792705163,0.0067175457001694,0.0066230347758163,0.0064658627624234,0.0065984643322113,0.0066019169502283,0.0066496917031979,0.0070166571970229,0.0076103796705227,0.0097848233183667,0.0103674675882793,0.0145941484506463,0.0178947607318983,0.0240030052347735,0.0243305046283191,0.0224839066025024,0.0148818355500506,0.0135874167342817,0.0114171273781636,0.0130854355649994,0.011914954151862,0.0114108959232652,0.0157784775836483,0.0154644797853438,0.0167685921331096,0.0153765466482288,0.0131927556968694,0.0148250597566663,0.015257455890428,0.0177787857534758,0.0215928035322207,0.0222235688182039,0.0271118261510421,0.0325584941488266,0.0488822272383778,0.0525020300873882,0.0551009075832625,0.0543423967275454,0.0448051019513407,0.0463828218909371,0.047066786487053,0.0461047137442798,0.0408304502552012,0.0275151419311487,0.0199636152518021,0.0124342449796299,0.0080019249285567,0.0073571768258952,0.0046628751148691,0.0046018935118926,0.0041761310474746,0.0041960886629942,0.0042737016122371,0.0046401456083051,0.0042881154456679,0.0040735710788323,0.004690594025313,0.0066652892053348,0.0068814967067971,0.0084675727623958,0.012206299403066,0.0136909242464401,0.0165160355988802,0.0220786665467576,0.0213191684005954,0.0184153352316191,0.0240993753398676,0.0267132684284118,0.0248306000310636,0.0222178154771859,0.0263019197419869,0.0293687399380597,0.0350161907518954,0.037934437920616,0.0358932171892153,0.0343526000913068,0.0304458967979088,0.0298432876294211,0.0276008277745113,0.0343132392939143,0.0315313692754532,0.0350599867412724,0.0411004917606401,0.0368400951145404,0.0388402917476084,0.0337028687750645,0.0321239998024946,0.0300739090751898,0.0310789968233226,0.0291802514024792,0.0253949569922632,0.0182950352711683,0.0135074250593017,0.0081986993310902,0.0053913280813342,0.0049049741319386
MAC001172,Std,5.071720548219178,evening_peak_typical,0.0062737842827014,0.0064076210039766,0.006204610246986,0.0059046054616555,0.0059925767896848,0.006048216774934,0.0061038567601833,0.0060655102838629,0.0062023545719084,0.0063173940008697,0.0067331901068541,0.0103625713068301,0.0159536379326891,0.0230763079362881,0.0259334963680074,0.024142490356335,0.0239575249999658,0.0237800785605221,0.0253124338299547,0.023224430599722,0.0227394604580223,0.0237251904669654,0.0237764376695955,0.0252071689929967,0.0199777622712579,0.0235016964451349,0.0245417449202723,0.0227108885737051,0.0221913314141477,0.0345584459733367,0.0279996947391559,0.0304598843572047,0.0439548364552302,0.0334321122178853,0.0363562190102421,0.0405066611531606,0.0345471675979483,0.0378742883375161,0.0315087732683227,0.0393427328130813,0.0337719672629213,0.028827527492662,0.0243680578641023,0.015535586151627,0.0126753901531376,0.0083444940040052,0.0070640224515795,0.0065037653108499,0.0062402152917742,0.006157728584874,0.0063169471121465,0.0062287055187184,0.0061270358567251,0.0065106949585864,0.0057836609605592,0.0062958458615441,0.0059639807384341,0.0058642293719501,0.0070670006562853,0.0089335021868406,0.0125533258129021,0.0185230614378641,0.0224536489364333,0.0289873634411314,0.0283946101287557,0.0324076843342251,0.0307809697423331,0.0340977026779241,0.0372321975401311,0.0370096752610515,0.032676245705528,0.0282392281925019,0.021387467742052,0.0203320141031402,0.0221313752908698,0.0187302373528692,0.0238060472704944,0.0265856574634796,0.0234722638518751,0.0301287492691689,0.0310456945226174,0.0314274353289694,0.03338985163499,0.0291101343537271,0.0262135081346742,0.0301888310294895,0.0284636687670908,0.0305680389408001,0.0347518414465977,0.0310667957732198,0.0280742547787015,0.019179118502047,0.014498477459339,0.0106407851901235,0.0071092031574901,0.0068532883269522
MAC001173,Std,5.958986301643836,evening_peak_typical,0.0103782195662634,0.0099366317605045,0.0098146061288173,0.0097016418064139,0.0097046622428418,0.0096297554194299,0.0097088908538409,0.0096122368881481,0.0096974131954148,0.0098732025955186,0.0102894187352832,0.0118316535753688,0.0148901475022601,0.0188614173176626,0.0257014977126931,0.0271453684949765,0.0295109766893612,0.0281142223917081,0.0263931775942734,0.0261171097047634,0.0245404418893997,0.0259467570902298,0.0282730971665895,0.0265472198520963,0.0279349152846958,0.0316124917416842,0.0280024661230584,0.0265121827895327,0.0256664605897207,0.026679645078746,0.0286083656704951,0.0277046510912675,0.0277831824988016,0.0275771887344188,0.0282199374854584,0.0287642201901747,0.0255190632920392,0.0290058550439979,0.0266891803642076,0.0263400179131424,0.0260536804793688,0.0246887987565002,0.0203396189054768,0.0176961329437789,0.0139483754240409,0.0118014492110898,0.0104942043250948,0.0101381498893476,0.0115379756201971,0.0111897392374631,0.010797251822669,0.0108953736763675,0.0111320204999934,0.0107664684960185,0.0108203393176569,0.0107741643276811,0.0107991757805846,0.0109915715721504,0.0111012371733428,0.0112051309007883,0.0140083375839011,0.018500779316961,0.0249364185448348,0.0243111322222462,0.0280743939052719,0.0300714620293285,0.0234145678335498,0.0230817231141411,0.0255694006990861,0.0277896481337547,0.027822355225925,0.027451031540599,0.0281879072298999,0.0306505735543371,0.025473202995699,0.0231644533045144,0.020690243424979,0.023251031410719,0.0232125522524058,0.0254000924025082,0.0241129645569335,0.0268776920817331,0.0261966109795904,0.02558094444658,0.0273586815606474,0.0293172707187866,0.0285803948370898,0.0277569408491885,0.0302965652978562,0.0282629417810064,0.0227815856792986,0.0192972978940431,0.0167980765616042,0.0154262945677405,0.0129732482252774,0.0113107348130477
MAC001174,Std,13.207010956164384,evening_peak_typical,0.0243939573394501,0.0231807930752154,0.0199508007357993,0.0166662083359447,0.0140877358188382,0.0124497340056869,0.010820934449913,0.0100335279603326,0.0096826152123466,0.0096697320520185,0.0094721902603201,0.009557464512016,0.0114249092757734,0.0151478358686978,0.0176508498753109,0.0196836285299463,0.0175551464292617,0.0151840314143817,0.0138248579997613,0.0142911057068755,0.0148788232113694,0.0143490799283522,0.014671772389707,0.0148591917289646,0.0144144159864049,0.0158861636522662,0.0157959815299691,0.017245030324974,0.0208382050582049,0.0225648553454388,0.0262359425244638,0.0255778230319275,0.02508412661207,0.0251313648972807,0.0239697333357071,0.0281954097699712,0.0334637022411459,0.0361372646591282,0.0424635098027293,0.0434766784319876,0.0432898726685777,0.0390427241777366,0.0325342741846948,0.0260948412753534,0.0227347903343312,0.0206323812655412,0.0223182348170542,0.0233857479567565,0.020810133300742,0.0205039037300475,0.0192019462886129,0.0161171802599675,0.0122113079356639,0.0098751032367584,0.0086309249717189,0.0079716003699668,0.0078952034589556,0.0078598939622697,0.0075774179887829,0.0077456195911773,0.0078682398433046,0.0088074724551481,0.0104329932843948,0.0134914376882381,0.0151978493644378,0.0179763857581896,0.0205327932540459,0.0237016601480876,0.0235584961887978,0.0264121455118631,0.0252218944781256,0.0274412568425434,0.0251718254248375,0.0246415348149791,0.0239796422498317,0.0225184710136873,0.0226019297598366,0.0238570219977045,0.0237536614068432,0.0248752194839546,0.0249008990537088,0.0241048303369561,0.0247262775428261,0.0258670952812034,0.0291117171596066,0.0309888982731978,0.0331793710494181,0.0375545384916218,0.0374498939190629,0.0333302390272922,0.0301793476844205,0.026246511872864,0.0223098239878164,0.020640647780849,0.0210309782169399,0.0199367642587001
MAC001176,Std,3.909578082191781,evening_peak_typical,0.0218474603760407,0.0184164995028339,0.0148570420118456,0.0133919782122574,0.0130732661287835,0.0127343183574699,0.0126139160148242,0.0125349968322497,0.0125410675386016,0.0126432577621917,0.0133171061672508,0.0156705166629981,0.0172448531769202,0.0201749807760965,0.0203884672828044,0.0199179875405334,0.0203915026359804,0.0190083933721427,0.0189527452305837,0.0199463175035089,0.0207375328980378,0.0214589351695201,0.021989110190918,0.0208973948319708,0.0208518645343316,0.0198117501793754,0.0195547569438123,0.0192734808828416,0.0188242486128022,0.0196397468327387,0.0197399134875448,0.0198825750868141,0.0208913241256189,0.0222936572929042,0.0259411400259949,0.0241229634736055,0.0249951216194929,0.0248241300572481,0.0240076200529197,0.0254534599490602,0.0274567930451821,0.0295542220897582,0.0306277253296498,0.0317852066740758,0.0319561982363206,0.0299781597499982,0.028197419220112,0.0255868763214317,0.0222238515382304,0.0167147503031825,0.0122594646985733,0.0115942578689472,0.0109861993923817,0.0105907327892019,0.0106090202621814,0.0103255644310005,0.0102204114613689,0.0101381178329615,0.0102569864073277,0.010387284652306,0.0106684545493644,0.0130984025215038,0.0140973557330042,0.0179194375857013,0.0202533763246988,0.0216226508640323,0.0217826662526021,0.0208842941424885,0.0213734840446878,0.0180520217648021,0.0190715483834043,0.018458918038594,0.0201185062114756,0.0207997145799587,0.0229919254033657,0.0223015732983929,0.0251109863348551,0.0240365972973146,0.0235085465150341,0.0219175363658253,0.0209917330462425,0.0218329568032955,0.0233759623359334,0.0251795643585279,0.0265465529637389,0.030416639433007,0.0317287656192798,0.0315276034165063,0.0331254713680824,0.0323093928863762,0.0344375975543552,0.0322362429944585,0.0297445748010136,0.0297079998550548,0.0280918444304993,0.0243724602848578
MAC001177,Std,5.428580822739726,evening_peak_typical,0.0096836245494064,0.00920512636489,0.0096303021710732,0.0090788365214693,0.0092233682311619,0.0090135867690352,0.0089329015912942,0.0089728933750441,0.0090395463479606,0.0089483370166012,0.0092766906094951,0.0091917957703067,0.0112713685253017,0.0172161120992128,0.0174153694077211,0.025866966373534,0.0327153839381447,0.0458291809569069,0.0508330651973334,0.0455771972324324,0.0501005841756541,0.039863389075759,0.0377831147105228,0.0350545524823934,0.0311627204743107,0.0299117494142041,0.0284382948372246,0.0238414176071135,0.0217520223087413,0.0185257068937996,0.0167053398436,0.0142616313734085,0.0143177601927066,0.0162401722536669,0.0163966313374604,0.0182958902604602,0.0217618448521185,0.026080957497108,0.0275178552711397,0.0337867427764973,0.0304533925204308,0.017839843603663,0.0150881282375732,0.0133825137411519,0.0122459051503651,0.0114292308295776,0.0109324907787894,0.0099084644522328,0.0096350871996065,0.0093563045757613,0.0095991152481426,0.0093688947587736,0.0093383186000293,0.0090379528053057,0.0094480330519942,0.0094246512835427,0.0094480330519942,0.0099318557991837,0.0104264701318124,0.009998403909392,0.0116549122743047,0.0150776434560951,0.01566578486253,0.0182449737824919,0.0179158304265971,0.014394176378281,0.0196226995235594,0.0215903652686349,0.0214734564263772,0.0319790648514103,0.0226461420441005,0.0274250157960801,0.0302775915471676,0.0263080867031258,0.0217414474647833,0.0197360111706707,0.0190417525074173,0.0216910867327338,0.0292739741013247,0.0317542401547609,0.0401033300895329,0.0515136330938831,0.0670894880777534,0.0577475722825776,0.0526431525497094,0.0336049970575787,0.0210363972160908,0.0194734159249842,0.0173312862153087,0.0165992570030183,0.0137718616179554,0.0128851530143702,0.0116818912379026,0.0111567007465297,0.0103940953754949,0.0104403926093234
MAC001178,Std,5.650265753424657,evening_peak_typical,0.0170073835631873,0.0158402035439629,0.0140237627135807,0.0129770920002855,0.0125451541509438,0.0117401790680797,0.0114862971033412,0.0111457567613053,0.0109744710624284,0.0112229368785858,0.0110164462139319,0.0124855765165519,0.0138754956461734,0.0163506755477304,0.0217837495931338,0.0233456314402049,0.0268072274020924,0.0225629979702377,0.0232434016357368,0.0198231038067801,0.0188441349507485,0.0190438554296761,0.0195319858205467,0.0194297560160786,0.0227065259076365,0.025898668477615,0.0261234386437301,0.0245304139423178,0.026192494538139,0.0331624006757241,0.0331123013690509,0.0314800095904256,0.0276426683207251,0.0259927740592114,0.0248431965228756,0.0245453083509157,0.0231357556826877,0.0257206125930117,0.0242921034047499,0.0243868860049189,0.0257036871286958,0.0243022586833394,0.0244830226422332,0.0219049359176356,0.0224418116457359,0.0216246502285643,0.0200546441586216,0.0186121566761129,0.017893508791296,0.0161846358942899,0.0138798834700713,0.0135391362691653,0.0127668901002778,0.012032314476214,0.0119740963614864,0.011696704167784,0.0107754881170933,0.010826857041853,0.0110991123430795,0.0124004584369919,0.0133473589500624,0.0144072710976042,0.0213968694599076,0.0233471763032843,0.0271587505204541,0.0222889764532344,0.0222102107686029,0.0190458850034053,0.0179157686586918,0.0222427444209507,0.0255166572256357,0.0302203386073621,0.0297220598659632,0.0330233694305201,0.034067870900634,0.0276227831407834,0.0265183512584499,0.0259943882259009,0.0231502620917054,0.0240594920599521,0.0231759465540853,0.0252067313795855,0.0235834733571789,0.0230869070845018,0.0230749210020579,0.0243385965511465,0.0233214918409044,0.0238334687910095,0.0242957891138468,0.022884855980447,0.0231930695290052,0.0212153659257567,0.0212633102555324,0.0202530547352583,0.0198335418497207,0.0191138061372542
MAC001180,Std,3.491487670136986,evening_peak_typical,0.009555100937956,0.0096050346903899,0.009510715380237,0.0092965550642429,0.0090224742453281,0.0091106435950316,0.0095784033557585,0.0093631334008214,0.0093642430397643,0.008852699487053,0.0091434248901124,0.0134499336277976,0.016164110482314,0.0186086450736875,0.0228630007810529,0.0260354585190178,0.0220751571315408,0.0193532128044236,0.0187307053574147,0.0171916361435086,0.0161052996183363,0.0168498673490724,0.022814176667562,0.0257902283126204,0.028801788403854,0.026514822542383,0.0254739812138726,0.0224479958163803,0.0209921495231973,0.0213461243460063,0.0188305728622824,0.0213683171248658,0.0260809537156798,0.0321207182603639,0.0365592742541909,0.0380672735776937,0.04152601827391,0.0425047197106499,0.0427721428068708,0.0431538584922902,0.0392017214867281,0.0332891680673164,0.0230460912066437,0.0163882575487949,0.0113249750520008,0.0096227889134775,0.0098591420083311,0.0102732848371707,0.009017888968661,0.0086693974211206,0.0081788285503522,0.008430814746266,0.0089696362928477,0.0088034326317131,0.0083906041830883,0.0086345482663665,0.0084817481262911,0.0085782534779177,0.0090661416444743,0.0116905510678747,0.0157652214698857,0.0189579401861982,0.0215421390464209,0.0219245167772995,0.0207298856702306,0.0189713437072574,0.0211802439778213,0.0210676544009236,0.0213357248221085,0.0221774659446292,0.0272305933839651,0.0264719540920118,0.029493107738766,0.027997274788554,0.0264960804299184,0.0265014418383421,0.0233676986146903,0.0275013445093619,0.02522274592929,0.0236893831201122,0.0277238429589454,0.0277881798600298,0.0301177118201268,0.03293513167871,0.0381625051598866,0.0425186495041417,0.0403901703599334,0.0404518262887355,0.0374306729100517,0.0306243649161664,0.0228664069270745,0.0165587099165931,0.0111276031833864,0.0091760505171601,0.0089267450254581,0.0086658231488381
