date,location_id,temperature_max_c,temperature_min_c,temperature_mean_c,wind_speed_mean_ms,cloud_cover_pct,precipitation_mm
2016-04-30,C4,10.5,-0.8,5.3,2.91,36,1.6
2016-05-01,C4,11.9,0.3,6.8,4.26,78,0.0
2016-05-02,C4,13.9,6.5,10.2,5.76,76,2.8
2016-05-03,C4,11.9,2.9,7.8,4.0,40,0.0
2016-05-04,C4,14.1,1.4,8.6,3.12,22,0.0
2016-05-05,C4,16.9,2.3,10.6,2.82,62,0.0
2016-05-06,C4,18.7,5.3,12.5,2.59,95,0.0
2016-05-07,C4,20.7,8.9,14.5,2.26,87,1.7
2016-05-08,C4,22.6,10.6,16.7,4.3,59,0.0
2016-05-09,C4,21.0,12.8,16.8,4.29,97,1.5
2016-05-10,C4,15.8,12.9,14.4,3.22,99,5.3
2016-05-11,C4,17.2,12.6,14.5,2.74,95,7.7
2016-05-12,C4,19.6,10.5,15.0,5.13,76,1.2
2016-05-13,C4,15.4,7.9,11.3,5.86,85,0.0
2016-05-14,C4,11.5,5.2,8.4,3.11,52,0.0
2016-05-15,C4,13.0,4.4,9.6,2.26,47,0.0
2016-05-16,C4,15.8,5.3,10.5,3.41,41,0.0
2016-05-17,C4,14.6,4.4,10.6,3.57,68,0.0
2016-05-18,C4,14.3,8.8,11.4,4.78,77,9.0
2016-05-19,C4,16.2,6.6,11.5,4.65,79,0.0
2016-05-20,C4,15.5,11.4,12.9,5.64,96,1.1
2016-05-21,C4,14.8,10.6,12.6,6.77,99,5.3
2016-05-22,C4,14.9,7.9,11.6,2.84,86,0.7
2016-05-23,C4,15.5,6.4,11.3,3.65,32,0.2
2016-05-24,C4,14.9,6.2,10.8,3.86,39,0.0
2016-05-25,C4,11.1,6.8,9.0,3.6,94,0.0
2016-05-26,C4,16.4,8.9,11.9,1.33,79,0.0
2016-05-27,C4,17.5,8.5,13.4,3.0,52,0.5
2016-05-28,C4,18.5,9.2,13.8,3.45,50,0.0
2016-05-29,C4,18.4,7.5,13.1,4.09,51,0.0
2016-05-30,C4,16.6,8.8,12.8,5.41,89,0.0
2016-05-31,C4,16.3,9.8,12.7,7.12,100,4.5
2016-06-01,C4,14.1,10.6,11.8,6.12,100,0.1
2016-06-02,C4,15.5,8.6,11.4,5.67,99,0.0
2016-06-03,C4,16.4,8.6,11.9,3.23,93,0.0
2016-06-04,C4,19.0,11.5,15.1,2.22,95,0.0
2016-06-05,C4,21.6,10.1,16.3,3.03,40,0.0
2016-06-06,C4,22.7,10.5,17.1,2.79,31,0.0
2016-06-07,C4,20.7,11.1,16.7,1.33,73,4.4
2016-06-08,C4,22.8,13.6,17.9,1.88,57,1.3
2016-06-09,C4,21.3,11.8,16.7,2.14,82,0.0
2016-06-10,C4,20.6,13.7,17.0,1.73,95,0.9
2016-06-11,C4,18.5,13.7,15.9,2.12,92,0.6
2016-06-12,C4,18.7,12.4,15.1,3.4,90,6.9
2016-06-13,C4,17.1,12.6,14.5,3.41,86,7.6
2016-06-14,C4,16.2,12.0,13.8,4.29,91,12.3
2016-06-15,C4,16.6,11.0,13.6,2.43,97,9.9
2016-06-16,C4,17.9,9.5,13.8,2.04,86,4.5
2016-06-17,C4,17.2,11.1,13.7,2.85,82,5.6
2016-06-18,C4,17.5,10.2,14.0,2.64,76,0.8
2016-06-19,C4,17.3,10.3,14.2,4.14,91,3.4
2016-06-20,C4,19.3,13.9,15.8,5.11,87,12.1
2016-06-21,C4,18.0,11.6,15.2,3.48,87,0.0
2016-06-22,C4,20.2,12.4,16.1,3.03,80,0.5
2016-06-23,C4,20.4,13.4,17.0,2.29,85,1.3
2016-06-24,C4,17.7,11.0,14.5,4.37,45,1.3
2016-06-25,C4,17.8,9.0,13.4,3.0,45,6.9
2016-06-26,C4,17.1,10.7,13.9,4.48,75,3.0
2016-06-27,C4,16.8,11.7,14.8,4.05,86,0.7
2016-06-28,C4,16.5,7.8,12.6,3.93,78,4.2
2016-06-29,C4,14.3,9.4,12.7,6.11,85,1.8
2016-06-30,C4,17.8,11.9,14.8,4.47,80,1.0
2016-07-01,C4,16.3,11.3,14.4,6.43,66,0.1
2016-07-02,C4,16.3,9.3,12.8,5.93,40,0.9
2016-07-03,C4,18.5,9.5,14.3,3.15,42,0.0
2016-07-04,C4,18.4,8.3,14.7,3.7,55,0.6
2016-07-05,C4,17.5,13.5,15.3,4.46,90,0.0
2016-07-06,C4,18.2,8.2,14.2,1.95,93,0.0
2016-07-07,C4,17.9,12.9,15.6,3.73,96,0.0
2016-07-08,C4,20.5,13.9,16.9,5.97,70,0.0
2016-07-09,C4,20.3,13.4,16.7,5.92,90,3.1
2016-07-10,C4,19.8,15.0,17.3,6.19,73,0.8
2016-07-11,C4,19.2,13.3,16.2,6.52,66,3.6
2016-07-12,C4,15.1,10.3,13.0,3.58,69,5.5
2016-07-13,C4,16.8,8.8,13.3,3.64,47,2.5
2016-07-14,C4,17.4,9.0,13.7,3.21,73,0.1
2016-07-15,C4,17.9,10.9,14.7,4.36,91,0.0
2016-07-16,C4,20.7,15.5,17.9,5.53,98,0.0
2016-07-17,C4,22.4,15.9,18.9,4.4,68,1.0
2016-07-18,C4,25.5,12.5,19.4,1.44,39,0.0
2016-07-19,C4,29.3,14.1,22.5,4.05,3,0.0
2016-07-20,C4,25.7,16.1,22.1,5.23,45,0.3
2016-07-21,C4,20.9,13.1,17.4,2.77,78,1.0
2016-07-22,C4,22.7,15.2,19.2,1.13,53,0.5
2016-07-23,C4,23.3,13.1,18.5,2.39,41,0.0
2016-07-24,C4,21.0,14.4,17.7,3.98,83,0.2
2016-07-25,C4,20.1,13.1,16.6,4.3,82,0.0
2016-07-26,C4,19.9,12.0,16.3,3.71,72,0.5
2016-07-27,C4,20.9,15.6,17.7,3.86,92,2.4
2016-07-28,C4,19.3,13.1,16.5,3.59,78,0.4
2016-07-29,C4,20.6,14.4,17.4,4.12,90,0.3
2016-07-30,C4,20.2,13.3,16.7,2.74,74,0.0
2016-07-31,C4,19.3,10.7,15.6,2.84,68,0.5
2016-08-01,C4,16.4,11.0,13.8,3.42,92,12.7
2016-08-02,C4,19.7,13.6,17.2,4.97,100,10.9
2016-08-03,C4,19.9,15.1,17.6,7.05,68,0.0
2016-08-04,C4,19.0,14.0,16.1,5.87,58,2.1
2016-08-05,C4,20.3,11.5,15.9,3.16,63,0.3
2016-08-06,C4,22.2,11.3,17.2,3.43,29,0.0
2016-08-07,C4,19.2,14.8,17.9,6.78,56,0.0
2016-08-08,C4,18.0,12.2,15.3,5.3,52,0.0
2016-08-09,C4,16.7,9.7,13.4,4.43,41,0.0
2016-08-10,C4,17.1,9.5,13.6,3.47,74,0.1
2016-08-11,C4,19.3,12.5,16.0,4.95,85,0.2
2016-08-12,C4,21.5,14.3,17.4,5.07,28,0.0
2016-08-13,C4,21.4,14.1,17.4,4.82,87,0.3
2016-08-14,C4,20.2,10.2,16.4,1.62,85,0.0
2016-08-15,C4,22.6,12.2,17.7,2.78,22,0.0
2016-08-16,C4,22.9,10.8,17.1,3.03,48,0.0
2016-08-17,C4,24.0,11.0,17.8,2.9,40,0.0
2016-08-18,C4,23.9,13.2,19.2,1.78,67,0.2
2016-08-19,C4,18.4,15.3,16.7,4.66,80,8.3
2016-08-20,C4,17.8,13.8,15.1,7.89,79,6.5
2016-08-21,C4,18.8,14.0,15.9,6.71,91,3.7
2016-08-22,C4,20.1,15.9,17.9,5.46,98,0.0
2016-08-23,C4,26.8,13.4,20.0,3.44,73,0.0
2016-08-24,C4,25.0,15.2,19.8,2.89,65,1.9
2016-08-25,C4,25.2,16.9,20.4,1.49,85,9.3
2016-08-26,C4,21.1,13.7,17.5,2.64,25,0.0
2016-08-27,C4,20.7,12.0,16.7,2.96,75,15.0
2016-08-28,C4,19.6,13.9,17.0,3.17,72,1.5
2016-08-29,C4,20.9,13.5,16.7,2.7,45,0.0
2016-08-30,C4,22.3,10.7,16.7,2.28,20,0.0
2016-08-31,C4,20.8,12.3,16.3,4.01,64,0.2
2016-09-01,C4,20.3,11.2,15.7,2.78,70,0.0
2016-09-02,C4,18.5,13.4,15.7,4.66,87,2.0
2016-09-03,C4,17.4,12.1,15.1,5.46,97,6.8
2016-09-04,C4,18.8,13.6,16.3,5.63,95,0.7
2016-09-05,C4,20.8,14.1,17.2,3.46,100,2.4
2016-09-06,C4,21.0,17.5,19.3,2.7,98,0.0
2016-09-07,C4,24.6,14.3,19.5,2.55,74,0.0
2016-09-08,C4,19.2,15.0,17.1,5.34,31,0.0
2016-09-09,C4,20.6,14.7,17.7,6.92,81,1.4
2016-09-10,C4,16.7,12.3,15.6,4.16,89,8.4
2016-09-11,C4,17.4,8.2,13.2,3.09,54,0.0
2016-09-12,C4,22.6,11.4,17.1,4.9,67,1.8
2016-09-13,C4,26.3,15.5,21.0,2.75,54,0.0
2016-09-14,C4,25.6,16.9,20.8,3.34,10,0.0
2016-09-15,C4,24.1,14.0,18.7,2.42,53,1.6
2016-09-16,C4,18.0,12.7,15.8,5.32,62,7.4
2016-09-17,C4,17.1,10.8,13.8,4.9,48,0.0
2016-09-18,C4,19.0,8.7,14.2,1.76,52,0.0
2016-09-19,C4,15.0,12.0,13.9,2.26,93,1.5
2016-09-20,C4,17.2,12.8,14.7,1.84,86,0.0
2016-09-21,C4,19.5,12.1,15.3,2.86,83,0.5
2016-09-22,C4,17.6,10.5,13.9,3.32,56,0.0
2016-09-23,C4,17.3,8.3,12.5,3.48,37,0.0
2016-09-24,C4,20.3,10.6,16.1,6.42,89,0.0
2016-09-25,C4,16.9,10.8,14.5,5.5,60,2.9
2016-09-26,C4,14.8,9.7,12.3,3.94,95,4.6
2016-09-27,C4,18.7,12.5,15.5,5.07,87,0.0
2016-09-28,C4,19.0,11.7,15.5,6.07,66,0.0
2016-09-29,C4,17.0,11.3,15.3,6.64,90,0.6
2016-09-30,C4,14.9,9.8,12.0,4.23,58,0.0
2016-10-01,C4,13.3,7.2,10.0,2.6,75,4.9
2016-10-02,C4,14.6,6.1,10.0,2.72,33,0.0
2016-10-03,C4,15.6,4.0,9.9,2.64,35,0.0
2016-10-04,C4,16.5,8.7,12.5,4.96,67,0.0
2016-10-05,C4,15.0,9.2,12.2,6.13,24,0.0
2016-10-06,C4,12.9,9.4,10.8,4.97,71,0.0
2016-10-07,C4,14.7,9.8,11.8,3.37,85,0.2
2016-10-08,C4,14.0,9.0,11.1,3.3,76,0.0
2016-10-09,C4,13.1,6.5,9.6,3.38,36,0.0
2016-10-10,C4,12.1,3.9,8.0,2.92,28,0.0
2016-10-11,C4,13.6,5.2,9.1,3.03,25,0.0
2016-10-12,C4,13.8,7.8,10.3,4.21,49,0.1
2016-10-13,C4,11.4,6.2,8.8,4.32,45,1.4
2016-10-14,C4,13.3,7.9,10.2,3.23,90,0.5
2016-10-15,C4,14.7,8.1,10.7,3.47,64,2.5
2016-10-16,C4,15.2,8.6,11.7,5.12,55,13.4
2016-10-17,C4,13.9,9.3,11.4,5.12,48,0.7
2016-10-18,C4,11.7,8.6,9.9,5.89,54,2.2
2016-10-19,C4,12.8,7.6,9.7,4.2,42,0.0
2016-10-20,C4,12.3,6.2,8.8,3.67,58,0.0
2016-10-21,C4,11.5,4.6,7.7,2.63,71,0.0
2016-10-22,C4,11.6,4.5,7.5,2.97,46,0.0
2016-10-23,C4,11.4,4.5,7.7,4.88,66,0.0
2016-10-24,C4,10.4,7.8,8.7,3.99,98,6.6
2016-10-25,C4,13.2,7.2,9.7,2.18,86,3.6
2016-10-26,C4,13.5,8.5,10.4,3.53,71,0.0
2016-10-27,C4,13.1,8.0,10.6,4.77,74,0.0
2016-10-28,C4,14.9,10.0,12.3,3.59,79,0.0
2016-10-29,C4,14.8,11.7,13.0,1.29,100,0.0
2016-10-30,C4,13.4,9.7,11.8,1.89,88,0.0
2016-10-31,C4,16.3,6.0,10.4,1.89,64,0.0
2016-11-01,C4,11.0,6.4,9.0,2.95,96,0.0
2016-11-02,C4,9.4,3.4,6.1,2.57,48,0.0
2016-11-03,C4,9.7,0.6,5.7,2.71,95,0.0
2016-11-04,C4,9.1,3.1,6.7,2.73,59,3.2
2016-11-05,C4,7.3,2.3,4.2,4.71,30,0.0
2016-11-06,C4,6.4,1.0,3.4,5.41,38,0.0
2016-11-07,C4,6.8,1.4,4.2,5.58,37,0.0
2016-11-08,C4,5.9,-2.4,2.2,2.68,62,3.0
2016-11-09,C4,8.3,4.4,5.7,4.94,73,14.2
2016-11-10,C4,9.1,4.1,6.1,4.58,53,0.5
2016-11-11,C4,7.9,0.5,4.6,2.81,45,0.0
2016-11-12,C4,10.1,6.7,8.6,4.8,92,10.1
2016-11-13,C4,9.7,5.7,7.0,3.21,87,0.0
2016-11-14,C4,12.2,6.2,10.0,3.88,99,0.4
2016-11-15,C4,13.7,11.5,12.3,4.4,98,0.0
2016-11-16,C4,11.6,7.0,9.9,5.45,85,0.6
2016-11-17,C4,10.2,4.9,7.1,6.42,66,0.1
2016-11-18,C4,6.2,2.2,3.8,5.5,77,0.1
2016-11-19,C4,6.0,0.8,3.2,3.98,80,0.7
2016-11-20,C4,5.7,3.1,4.5,5.22,99,17.6
2016-11-21,C4,10.0,2.9,6.1,5.77,96,24.6
2016-11-22,C4,7.7,5.7,6.6,2.14,95,3.6
2016-11-23,C4,8.3,5.1,6.5,3.88,97,0.0
2016-11-24,C4,8.9,5.5,7.2,6.98,87,0.0
2016-11-25,C4,8.7,3.9,5.5,5.89,8,0.0
2016-11-26,C4,6.9,2.6,4.3,3.69,62,0.0
2016-11-27,C4,7.4,3.9,5.6,3.9,85,0.0
2016-11-28,C4,6.7,0.8,4.2,3.77,29,0.0
2016-11-29,C4,3.6,-3.4,-0.6,2.39,0,0.0
2016-11-30,C4,3.0,-5.4,-1.7,1.44,33,0.0
2016-12-01,C4,4.2,-3.4,-0.3,2.1,26,0.0
2016-12-02,C4,5.6,-0.1,3.0,2.02,67,0.0
2016-12-03,C4,5.7,0.9,3.4,3.59,48,0.0
2016-12-04,C4,4.8,-0.1,1.5,4.59,20,0.0
2016-12-05,C4,4.9,-2.0,1.1,2.56,84,0.0
2016-12-06,C4,9.2,3.9,6.9,2.58,100,0.0
2016-12-07,C4,12.5,9.0,10.2,5.36,86,0.0
2016-12-08,C4,12.5,9.6,11.3,5.06,95,2.0
2016-12-09,C4,12.8,10.1,11.4,5.48,100,0.0
2016-12-10,C4,10.9,7.5,10.2,3.38,96,13.3
2016-12-11,C4,8.2,4.1,5.7,3.39,59,0.0
2016-12-12,C4,10.0,2.7,6.6,3.38,98,0.9
2016-12-13,C4,11.5,6.2,9.4,3.66,100,2.1
2016-12-14,C4,11.1,5.6,8.4,4.17,51,0.0
2016-12-15,C4,10.2,6.2,8.5,4.21,99,0.8
2016-12-16,C4,9.7,7.6,8.4,2.37,95,0.0
2016-12-17,C4,8.9,5.6,7.5,1.63,89,0.0
2016-12-18,C4,7.5,3.3,5.1,1.85,98,0.0
2016-12-19,C4,6.0,4.3,5.1,1.84,100,1.1
2016-12-20,C4,5.6,2.3,4.1,3.23,65,0.0
2016-12-21,C4,8.9,4.9,7.2,4.72,97,0.4
2016-12-22,C4,8.0,2.0,4.8,3.95,45,0.0
2016-12-23,C4,10.8,4.2,7.2,6.62,85,0.6
2016-12-24,C4,9.0,4.1,6.8,6.86,75,0.1
2016-12-25,C4,11.4,8.8,10.2,7.94,95,0.0
2016-12-26,C4,10.8,1.5,5.7,5.03,33,0.4
2016-12-27,C4,4.7,-1.9,0.6,1.82,65,0.0
2016-12-28,C4,4.3,-1.5,0.8,2.74,48,0.0
2016-12-29,C4,5.1,-0.3,1.5,2.46,30,0.0
2016-12-30,C4,5.5,0.6,3.4,2.58,100,0.0
2016-12-31,C4,6.3,5.0,5.4,3.59,100,0.0
2017-01-01,C4,6.7,1.1,4.2,5.86,100,9.0
2017-01-02,C4,2.5,-0.7,0.5,4.78,6,0.0
2017-01-03,C4,3.8,-0.6,1.5,5.01,48,0.0
2017-01-04,C4,6.8,-0.6,3.6,5.01,68,0.1
2017-01-05,C4,3.2,-3.2,-0.3,2.36,20,0.0
2017-01-06,C4,5.0,-2.0,1.6,3.79,95,4.2
2017-01-07,C4,9.0,5.4,7.1,3.18,88,0.0
2017-01-08,C4,7.7,5.4,6.7,1.49,95,1.2
2017-01-09,C4,8.1,2.7,6.2,5.74,75,2.8
2017-01-10,C4,7.3,3.0,5.2,5.78,64,0.1
2017-01-11,C4,9.2,4.1,6.7,7.9,55,0.0
2017-01-12,C4,4.7,-0.6,2.8,5.76,84,7.4
2017-01-13,C4,3.7,-1.3,0.7,7.82,42,0.8
2017-01-14,C4,5.1,-1.0,1.9,5.85,48,0.4
2017-01-15,C4,7.8,2.5,5.8,5.31,99,6.0
2017-01-16,C4,7.8,3.8,6.6,2.91,100,4.4
2017-01-17,C4,4.0,3.3,3.7,2.52,100,0.1
2017-01-18,C4,3.9,1.9,2.9,1.75,96,0.0
2017-01-19,C4,5.2,1.4,3.7,1.94,90,0.0
2017-01-20,C4,3.8,-1.6,0.5,3.83,1,0.0
2017-01-21,C4,2.5,-3.3,-0.8,3.35,31,0.0
2017-01-22,C4,4.7,-4.2,-0.6,2.48,30,0.0
2017-01-23,C4,6.2,-1.5,1.4,2.06,52,0.0
2017-01-24,C4,6.3,-0.6,2.0,2.81,78,0.0
2017-01-25,C4,3.5,-0.9,1.3,3.74,80,0.0
2017-01-26,C4,0.3,-2.8,-1.4,5.42,70,0.1
2017-01-27,C4,5.2,-2.9,1.0,4.9,64,3.7
2017-01-28,C4,6.3,1.1,4.1,4.95,78,4.4
2017-01-29,C4,6.5,-0.7,3.4,3.75,81,8.9
2017-01-30,C4,6.3,4.4,5.5,3.53,100,0.7
2017-01-31,C4,9.6,4.5,7.3,5.51,100,4.0
2017-02-01,C4,9.1,7.2,8.4,4.57,98,6.6
2017-02-02,C4,10.4,7.9,9.0,8.73,84,3.4
2017-02-03,C4,7.7,2.9,5.8,7.15,61,4.8
2017-02-04,C4,6.6,0.3,3.1,3.55,80,1.9
2017-02-05,C4,4.8,-0.8,2.2,3.2,93,0.6
2017-02-06,C4,5.6,-1.8,2.5,4.19,77,3.3
2017-02-07,C4,8.2,2.7,5.0,3.42,52,4.2
2017-02-08,C4,3.5,-0.6,2.2,3.49,71,1.7
2017-02-09,C4,1.5,-2.1,-0.4,3.72,72,0.2
2017-02-10,C4,2.5,-2.0,0.1,4.53,67,0.6
2017-02-11,C4,1.9,-2.2,0.1,5.49,86,1.5
2017-02-12,C4,3.1,0.8,1.4,6.34,95,2.9
2017-02-13,C4,8.5,2.1,4.4,7.76,39,0.0
2017-02-14,C4,8.8,0.4,4.6,4.59,51,0.1
2017-02-15,C4,9.2,5.2,6.9,3.74,88,5.1
2017-02-16,C4,9.4,3.9,6.6,4.9,52,0.2
2017-02-17,C4,9.8,4.2,6.9,3.01,81,0.0
2017-02-18,C4,10.2,3.5,5.9,4.07,63,0.0
2017-02-19,C4,9.8,4.2,7.2,4.4,96,0.0
2017-02-20,C4,13.3,7.9,10.5,5.47,99,0.0
2017-02-21,C4,10.4,8.8,9.2,6.86,100,0.2
2017-02-22,C4,11.4,8.9,9.6,9.05,98,0.1
2017-02-23,C4,9.4,4.2,7.3,10.88,63,2.0
2017-02-24,C4,7.2,1.3,4.0,5.04,64,0.0
2017-02-25,C4,8.9,4.1,7.1,7.48,100,1.2
2017-02-26,C4,9.3,6.9,8.5,7.94,92,0.8
2017-02-27,C4,6.2,1.7,4.8,6.17,93,4.7
2017-02-28,C4,5.6,-0.9,2.7,6.05,65,2.1
2017-03-01,C4,7.5,2.1,4.5,5.2,88,1.6
2017-03-02,C4,8.4,3.0,5.1,7.44,48,0.6
2017-03-03,C4,9.0,3.6,6.2,5.52,98,10.1
2017-03-04,C4,8.9,3.0,5.8,5.45,77,0.8
2017-03-05,C4,7.0,2.5,4.7,6.9,77,6.9
2017-03-06,C4,8.2,0.3,4.6,4.38,76,0.9
