date,location_id,temperature_max_c,temperature_min_c,temperature_mean_c,wind_speed_mean_ms,cloud_cover_pct,precipitation_mm
2016-05-05,C2,17.5,4.9,11.9,2.79,72,0.0
2016-05-06,C2,18.9,6.3,13.2,2.56,99,0.0
2016-05-07,C2,19.3,8.5,13.6,4.9,94,0.4
2016-05-08,C2,23.4,11.1,17.0,4.53,33,0.0
2016-05-09,C2,21.9,11.5,16.3,6.15,10,0.0
2016-05-10,C2,18.5,11.7,14.1,6.11,96,7.1
2016-05-11,C2,19.0,11.7,14.4,5.99,87,2.7
2016-05-12,C2,19.0,10.5,14.1,6.74,39,0.0
2016-05-13,C2,14.1,6.6,10.3,5.75,55,0.0
2016-05-14,C2,11.7,4.1,8.2,2.88,54,0.0
2016-05-15,C2,11.5,3.3,8.3,2.83,60,0.0
2016-05-16,C2,11.3,4.5,8.1,3.21,52,0.0
2016-05-17,C2,16.2,4.3,10.7,3.26,63,0.2
2016-05-18,C2,13.6,9.1,11.5,4.57,81,6.5
2016-05-19,C2,16.2,7.1,11.5,3.67,97,3.1
2016-05-20,C2,16.0,9.9,12.9,4.32,89,3.4
2016-05-21,C2,15.2,10.5,12.9,4.82,93,14.9
2016-05-22,C2,14.9,7.5,11.2,2.87,69,2.7
2016-05-23,C2,15.0,5.3,10.8,3.22,54,0.1
2016-05-24,C2,16.0,4.7,10.7,3.29,30,0.0
2016-05-25,C2,10.3,6.8,8.7,3.52,99,4.0
2016-05-26,C2,13.2,8.2,10.6,1.68,100,1.8
2016-05-27,C2,16.6,9.0,13.0,2.33,80,0.0
2016-05-28,C2,17.4,8.6,13.3,2.33,66,0.0
2016-05-29,C2,17.9,7.2,12.9,2.78,45,0.0
2016-05-30,C2,17.6,8.0,13.2,4.19,78,0.0
2016-05-31,C2,18.6,8.8,13.4,5.0,87,0.0
2016-06-01,C2,15.5,9.4,12.2,5.52,82,0.0
2016-06-02,C2,15.3,7.2,10.8,4.17,73,0.0
2016-06-03,C2,19.0,5.2,12.9,2.1,57,0.0
2016-06-04,C2,20.9,12.5,16.1,2.68,73,0.0
2016-06-05,C2,22.1,9.9,16.3,2.79,4,0.0
2016-06-06,C2,23.5,10.3,17.7,2.4,12,0.0
2016-06-07,C2,23.8,11.8,18.4,2.07,68,0.0
2016-06-08,C2,21.8,13.4,17.3,1.75,81,7.6
2016-06-09,C2,21.5,11.4,16.3,2.39,72,1.0
2016-06-10,C2,21.1,15.6,17.5,1.09,100,14.9
2016-06-11,C2,18.8,13.5,16.1,1.93,100,9.6
2016-06-12,C2,17.7,13.6,15.6,1.4,95,2.9
2016-06-13,C2,16.1,11.9,14.2,1.68,94,6.0
2016-06-14,C2,17.3,11.8,13.8,2.49,93,6.4
2016-06-15,C2,18.4,11.4,14.6,2.43,95,6.4
2016-06-16,C2,17.6,12.2,14.4,2.65,88,12.6
2016-06-17,C2,16.6,11.4,13.7,3.37,94,1.3
2016-06-18,C2,15.9,11.3,13.4,2.85,79,0.0
2016-06-19,C2,17.3,9.0,13.9,3.93,94,6.0
2016-06-20,C2,16.7,13.0,15.3,4.74,80,10.1
2016-06-21,C2,19.0,10.7,15.2,2.48,62,0.9
2016-06-22,C2,20.3,11.5,16.1,3.04,66,1.2
2016-06-23,C2,20.1,10.7,15.9,1.95,86,0.0
2016-06-24,C2,17.6,11.0,14.1,2.72,58,7.9
2016-06-25,C2,16.8,10.1,13.6,2.95,60,3.0
2016-06-26,C2,16.8,12.0,14.0,4.11,91,4.6
2016-06-27,C2,15.3,12.2,13.8,5.33,81,1.3
2016-06-28,C2,16.3,9.4,12.7,2.2,83,8.1
2016-06-29,C2,15.9,8.9,12.1,5.0,79,11.6
2016-06-30,C2,16.5,9.4,13.3,3.86,73,5.7
2016-07-01,C2,16.0,10.1,13.2,5.55,56,5.8
2016-07-02,C2,15.5,8.7,12.0,5.63,67,9.0
2016-07-03,C2,16.4,9.3,13.2,3.65,44,0.2
2016-07-04,C2,19.3,7.9,14.4,3.76,73,5.2
2016-07-05,C2,15.9,11.4,14.2,5.68,70,1.4
2016-07-06,C2,17.8,8.6,13.9,2.66,90,0.1
2016-07-07,C2,18.4,13.2,15.7,4.32,96,1.1
2016-07-08,C2,17.9,14.7,16.1,5.85,76,3.4
2016-07-09,C2,19.9,14.4,16.8,5.25,100,11.4
2016-07-10,C2,19.5,15.4,17.4,5.82,67,2.1
2016-07-11,C2,16.5,12.7,14.8,5.9,85,11.1
2016-07-12,C2,15.9,11.5,13.7,3.3,71,0.1
2016-07-13,C2,15.6,9.0,12.7,4.06,46,0.5
2016-07-14,C2,16.5,9.7,13.3,3.39,65,0.0
2016-07-15,C2,18.8,10.0,14.6,4.0,92,0.0
2016-07-16,C2,16.8,13.6,15.9,3.96,96,1.3
2016-07-17,C2,18.0,13.6,15.5,3.94,58,0.0
2016-07-18,C2,23.9,12.6,18.4,2.19,50,0.2
2016-07-19,C2,28.2,15.7,22.9,3.26,11,0.0
2016-07-20,C2,23.7,16.3,20.8,3.59,69,2.2
2016-07-21,C2,20.9,13.9,17.4,2.06,75,0.9
2016-07-22,C2,21.9,14.8,18.5,1.96,74,1.0
2016-07-23,C2,21.4,14.4,17.8,1.78,72,0.0
2016-07-24,C2,20.3,15.2,17.7,3.15,84,0.6
2016-07-25,C2,17.2,13.7,15.4,4.17,70,1.1
2016-07-26,C2,19.4,12.9,16.1,3.43,92,1.6
2016-07-27,C2,18.0,12.3,16.0,4.8,70,4.5
2016-07-28,C2,18.6,10.2,14.7,2.87,66,4.5
2016-07-29,C2,18.9,13.5,15.9,3.12,74,1.7
2016-07-30,C2,17.2,10.9,14.4,3.76,41,0.0
2016-07-31,C2,16.5,10.9,13.9,3.84,61,0.5
2016-08-01,C2,17.8,11.2,14.6,2.81,74,2.8
2016-08-02,C2,18.3,13.8,15.9,3.62,99,0.5
2016-08-03,C2,19.1,15.4,17.0,6.62,63,2.2
2016-08-04,C2,18.0,13.7,15.5,5.73,66,8.1
2016-08-05,C2,18.6,12.3,15.4,3.18,81,0.0
2016-08-06,C2,21.9,11.8,17.4,3.42,68,0.1
2016-08-07,C2,19.0,15.4,17.5,7.07,79,2.0
2016-08-08,C2,16.3,12.4,14.2,7.01,41,1.0
2016-08-09,C2,14.2,9.4,12.4,5.0,40,0.1
2016-08-10,C2,15.4,9.7,12.9,3.18,77,1.9
2016-08-11,C2,16.8,12.6,14.6,6.22,100,2.6
2016-08-12,C2,19.3,14.0,16.2,5.81,74,0.0
2016-08-13,C2,16.9,13.6,15.5,5.32,87,1.2
2016-08-14,C2,18.1,12.6,15.4,2.4,79,0.0
2016-08-15,C2,22.2,9.5,16.1,2.1,78,0.0
2016-08-16,C2,21.0,10.9,16.3,3.29,74,0.0
2016-08-17,C2,21.3,11.0,16.2,3.48,25,0.0
2016-08-18,C2,22.0,13.4,17.4,3.71,89,0.0
2016-08-19,C2,17.2,14.4,15.7,4.96,87,8.9
2016-08-20,C2,17.7,13.9,15.7,7.1,86,8.1
2016-08-21,C2,18.0,13.8,15.6,5.43,91,8.4
2016-08-22,C2,18.4,16.2,17.2,4.28,100,15.3
2016-08-23,C2,25.2,16.4,20.1,2.78,95,0.0
2016-08-24,C2,20.7,14.5,17.1,2.28,88,0.0
2016-08-25,C2,20.9,15.2,17.8,1.92,91,9.7
2016-08-26,C2,19.2,12.1,16.2,3.64,64,0.6
2016-08-27,C2,21.2,8.6,15.1,3.35,71,6.2
2016-08-28,C2,17.2,13.5,15.2,2.38,77,9.4
2016-08-29,C2,17.6,12.3,14.9,2.78,48,0.3
2016-08-30,C2,21.4,10.4,16.1,2.45,66,0.0
2016-08-31,C2,18.3,13.1,15.6,3.87,80,0.6
2016-09-01,C2,18.9,11.8,15.2,3.34,73,0.3
2016-09-02,C2,17.6,13.3,15.6,4.45,83,0.6
2016-09-03,C2,17.4,12.2,14.4,4.27,92,15.1
2016-09-04,C2,17.7,13.2,15.5,4.48,80,1.2
2016-09-05,C2,20.5,12.5,16.4,3.05,91,0.1
2016-09-06,C2,21.6,17.6,19.5,3.04,89,0.3
2016-09-07,C2,23.6,16.8,20.0,2.22,91,0.0
2016-09-08,C2,19.2,15.5,17.2,4.84,50,1.4
2016-09-09,C2,20.2,15.1,17.4,6.74,92,1.9
2016-09-10,C2,16.9,11.2,14.4,2.49,78,2.2
2016-09-11,C2,17.5,10.4,13.9,4.11,56,0.0
2016-09-12,C2,21.1,12.2,16.9,5.87,70,0.2
2016-09-13,C2,25.4,16.2,20.5,2.37,54,0.1
2016-09-14,C2,23.8,16.0,19.5,5.15,31,0.0
2016-09-15,C2,22.2,15.4,18.4,1.93,77,0.0
2016-09-16,C2,16.0,12.3,14.8,5.27,65,1.4
2016-09-17,C2,18.0,9.6,13.6,2.88,42,0.0
2016-09-18,C2,17.4,8.8,13.1,1.53,76,0.0
2016-09-19,C2,15.6,13.4,14.6,2.09,98,0.4
2016-09-20,C2,16.2,10.4,13.6,1.13,61,0.0
2016-09-21,C2,18.4,9.9,14.1,3.48,73,0.3
2016-09-22,C2,15.1,10.7,13.6,3.42,72,0.4
2016-09-23,C2,17.1,9.5,13.4,3.89,73,0.0
2016-09-24,C2,19.5,11.1,15.7,7.05,87,0.1
2016-09-25,C2,16.6,10.6,14.3,5.05,63,14.6
2016-09-26,C2,13.9,9.5,12.0,4.23,91,4.0
2016-09-27,C2,17.6,12.0,14.3,5.1,80,1.3
2016-09-28,C2,19.5,11.7,15.7,5.6,70,0.2
2016-09-29,C2,16.2,11.6,14.2,7.15,61,2.5
2016-09-30,C2,13.9,9.0,11.3,3.46,76,0.1
2016-10-01,C2,14.0,7.1,10.1,2.6,88,2.4
2016-10-02,C2,14.3,4.4,9.7,1.69,46,0.0
2016-10-03,C2,14.5,6.4,10.0,3.32,55,0.0
2016-10-04,C2,16.4,9.8,13.2,5.16,61,0.0
2016-10-05,C2,14.7,9.2,12.3,6.34,39,0.0
2016-10-06,C2,13.7,9.1,11.2,5.21,47,0.0
2016-10-07,C2,15.6,10.2,12.5,3.58,84,0.4
2016-10-08,C2,14.1,9.1,11.7,2.76,72,0.0
2016-10-09,C2,13.2,6.3,9.6,2.67,36,0.3
2016-10-10,C2,12.1,5.7,8.8,2.59,45,0.0
2016-10-11,C2,13.8,6.8,9.9,4.15,56,0.2
2016-10-12,C2,13.2,8.2,10.6,4.86,61,0.0
2016-10-13,C2,12.1,7.7,9.4,4.13,46,1.5
2016-10-14,C2,13.0,7.1,9.5,3.45,67,1.1
2016-10-15,C2,13.9,8.0,10.5,3.08,80,0.4
2016-10-16,C2,14.3,8.2,10.9,4.97,72,7.5
2016-10-17,C2,13.8,9.3,11.5,5.11,57,0.4
2016-10-18,C2,10.0,7.5,9.2,6.23,78,8.8
2016-10-19,C2,12.9,7.1,10.0,3.17,33,0.0
2016-10-20,C2,12.9,6.4,9.4,2.47,62,0.0
2016-10-21,C2,11.8,4.5,7.7,1.53,83,0.0
2016-10-22,C2,11.7,4.6,7.5,3.13,15,0.0
2016-10-23,C2,10.8,5.8,8.1,4.99,38,0.0
2016-10-24,C2,12.1,5.6,8.4,3.73,78,0.0
2016-10-25,C2,12.1,5.1,8.5,2.71,74,0.0
2016-10-26,C2,14.0,9.8,11.9,4.1,94,0.5
2016-10-27,C2,14.2,10.2,12.1,4.88,92,0.1
2016-10-28,C2,13.0,12.0,12.7,3.15,100,0.3
2016-10-29,C2,14.0,12.0,12.8,1.67,99,0.1
2016-10-30,C2,12.8,10.9,11.6,1.37,99,0.0
2016-10-31,C2,14.5,8.8,11.4,1.45,91,0.0
2016-11-01,C2,9.8,2.5,8.0,2.31,70,0.0
2016-11-02,C2,8.8,1.7,4.7,2.28,60,0.0
2016-11-03,C2,8.0,1.4,5.4,2.88,93,1.2
2016-11-04,C2,8.5,5.0,6.9,3.14,72,2.5
2016-11-05,C2,6.8,2.5,4.4,4.15,19,0.0
2016-11-06,C2,6.6,1.5,3.6,4.68,47,0.7
2016-11-07,C2,7.0,0.1,3.8,3.34,37,0.0
2016-11-08,C2,5.3,-0.8,2.3,2.21,69,4.4
2016-11-09,C2,5.1,1.1,2.9,2.86,91,13.2
2016-11-10,C2,8.1,1.0,5.2,4.17,62,5.1
2016-11-11,C2,7.4,-0.2,3.8,3.35,70,0.0
2016-11-12,C2,10.3,6.4,8.1,4.97,85,13.1
2016-11-13,C2,9.5,3.6,7.1,2.13,89,2.4
2016-11-14,C2,12.0,7.6,10.2,4.02,98,0.5
2016-11-15,C2,12.7,8.7,11.0,3.52,95,0.1
2016-11-16,C2,10.0,6.3,8.4,5.72,66,2.4
2016-11-17,C2,7.2,3.7,5.3,5.62,72,7.3
2016-11-18,C2,4.8,1.8,3.1,4.82,96,2.5
2016-11-19,C2,5.3,0.9,3.3,3.7,94,0.0
2016-11-20,C2,5.3,-1.3,2.5,3.85,88,1.9
2016-11-21,C2,5.9,-1.0,3.6,7.12,98,23.4
2016-11-22,C2,6.0,4.8,5.7,3.05,100,5.4
2016-11-23,C2,8.0,4.8,5.9,4.03,79,0.0
2016-11-24,C2,6.7,3.5,4.6,4.57,29,0.0
2016-11-25,C2,7.3,0.9,3.7,2.99,26,0.0
2016-11-26,C2,4.0,-0.2,1.6,1.78,76,0.0
2016-11-27,C2,7.6,3.9,5.7,3.11,74,0.0
2016-11-28,C2,7.6,-0.4,3.8,2.66,27,0.0
2016-11-29,C2,3.1,-3.2,-0.8,1.78,2,0.0
2016-11-30,C2,6.2,-1.8,2.8,2.88,84,0.0
2016-12-01,C2,8.1,5.0,6.5,3.54,60,0.0
2016-12-02,C2,7.4,0.9,4.1,1.86,56,0.2
2016-12-03,C2,6.3,2.3,4.4,2.29,56,0.0
2016-12-04,C2,5.9,1.4,3.0,4.31,24,0.0
2016-12-05,C2,4.6,-0.2,1.6,3.19,99,0.0
2016-12-06,C2,8.5,1.6,5.7,3.17,97,0.1
2016-12-07,C2,12.8,8.7,10.7,5.61,90,0.0
2016-12-08,C2,12.4,6.2,10.6,4.21,88,5.3
2016-12-09,C2,12.4,5.5,10.8,4.69,95,4.0
2016-12-10,C2,10.8,7.7,9.4,3.66,94,0.9
2016-12-11,C2,8.7,7.0,7.7,4.61,90,0.2
2016-12-12,C2,7.8,4.6,6.3,2.48,97,2.0
2016-12-13,C2,11.2,7.4,8.8,2.77,100,1.9
2016-12-14,C2,11.5,6.7,9.6,4.5,53,0.0
2016-12-15,C2,10.0,6.3,8.4,4.56,99,1.4
2016-12-16,C2,8.9,7.6,8.2,3.13,88,0.0
2016-12-17,C2,8.1,3.5,5.3,1.71,94,0.0
2016-12-18,C2,6.3,3.0,4.2,1.98,95,0.0
2016-12-19,C2,7.0,3.5,5.4,1.3,98,0.1
2016-12-20,C2,6.1,3.5,4.9,4.22,84,0.5
2016-12-21,C2,7.7,3.5,5.8,5.07,68,5.1
2016-12-22,C2,7.6,2.9,4.8,5.01,34,0.5
2016-12-23,C2,10.2,4.1,6.9,7.42,76,6.3
2016-12-24,C2,8.4,5.7,7.1,8.07,78,2.8
2016-12-25,C2,11.5,7.6,10.5,7.49,90,4.8
2016-12-26,C2,7.3,5.1,6.0,8.1,40,1.0
2016-12-27,C2,6.2,-0.3,3.3,2.59,57,0.0
2016-12-28,C2,2.5,-2.5,-0.1,2.41,31,0.0
2016-12-29,C2,4.0,-1.4,1.4,2.32,36,0.0
2016-12-30,C2,8.1,2.3,5.6,3.24,77,0.0
2016-12-31,C2,8.3,6.7,7.5,4.47,67,0.0
2017-01-01,C2,7.6,2.0,4.6,4.6,69,7.9
2017-01-02,C2,3.8,-2.0,0.7,2.26,4,0.0
2017-01-03,C2,7.4,-1.5,4.8,4.48,80,0.0
2017-01-04,C2,7.9,-2.3,4.4,3.68,39,0.0
2017-01-05,C2,3.7,-3.9,-0.3,1.53,24,0.0
2017-01-06,C2,7.3,0.2,4.2,3.62,99,4.4
2017-01-07,C2,8.6,6.6,7.6,1.64,100,1.5
2017-01-08,C2,8.6,5.9,7.0,1.66,100,0.7
2017-01-09,C2,9.1,5.1,7.1,5.19,84,5.0
2017-01-10,C2,9.0,5.6,7.5,6.11,87,4.1
2017-01-11,C2,11.0,5.0,7.8,9.45,57,0.2
2017-01-12,C2,5.1,-0.8,3.0,4.96,80,5.9
2017-01-13,C2,4.9,-0.8,2.1,5.61,41,2.3
2017-01-14,C2,5.7,-2.7,2.9,3.49,46,0.3
2017-01-15,C2,9.1,3.2,7.3,3.73,98,7.1
2017-01-16,C2,9.4,7.9,8.5,2.26,98,4.3
2017-01-17,C2,7.8,5.9,6.4,1.89,100,0.6
2017-01-18,C2,7.7,5.2,6.3,1.16,98,0.0
2017-01-19,C2,7.7,5.2,6.5,0.78,96,0.1
2017-01-20,C2,6.9,1.5,5.0,1.54,53,0.0
2017-01-21,C2,5.2,0.9,2.8,2.47,60,0.0
2017-01-22,C2,4.3,-0.5,2.4,2.12,85,0.3
2017-01-23,C2,5.1,0.0,2.2,1.29,74,0.1
2017-01-24,C2,6.9,-1.5,3.1,3.01,78,0.0
2017-01-25,C2,6.9,2.2,4.6,4.01,39,0.0
2017-01-26,C2,2.2,-1.1,0.4,3.66,57,0.0
2017-01-27,C2,4.9,-2.2,1.9,3.65,39,1.7
2017-01-28,C2,6.3,1.0,4.7,3.71,87,11.9
2017-01-29,C2,5.8,0.0,3.2,2.54,74,2.2
2017-01-30,C2,7.4,3.5,5.7,3.81,88,0.0
2017-01-31,C2,9.9,5.5,7.7,6.06,100,13.9
2017-02-01,C2,10.5,7.2,8.8,3.59,86,5.8
2017-02-02,C2,11.6,8.2,10.5,7.72,80,0.5
2017-02-03,C2,9.9,5.6,8.1,6.6,64,1.8
2017-02-04,C2,7.3,1.3,4.3,3.88,59,2.7
2017-02-05,C2,6.2,0.5,3.8,2.01,88,1.1
2017-02-06,C2,6.5,-0.8,3.2,3.77,84,6.0
2017-02-07,C2,8.6,2.0,5.3,3.46,57,2.2
2017-02-08,C2,5.8,-1.1,3.0,2.24,64,0.0
2017-02-09,C2,4.0,-2.5,0.2,2.84,35,0.0
2017-02-10,C2,4.3,-2.0,0.3,3.05,24,0.0
2017-02-11,C2,4.9,-1.8,2.5,4.19,87,2.0
2017-02-12,C2,4.2,1.6,3.0,7.86,89,5.0
2017-02-13,C2,7.6,3.7,4.9,9.24,61,0.0
2017-02-14,C2,8.8,2.2,5.8,4.12,37,0.1
2017-02-15,C2,10.5,5.6,8.2,3.22,89,2.6
2017-02-16,C2,10.4,5.2,7.6,4.52,74,0.4
2017-02-17,C2,10.4,6.8,8.5,2.47,97,0.1
2017-02-18,C2,11.3,6.1,8.1,3.22,88,0.5
2017-02-19,C2,10.6,7.1,9.1,3.55,97,0.8
2017-02-20,C2,13.8,8.1,10.6,6.21,98,2.7
2017-02-21,C2,11.4,3.7,9.0,4.92,95,2.7
2017-02-22,C2,11.6,7.1,9.1,6.17,100,2.3
2017-02-23,C2,9.6,2.9,6.5,7.67,88,13.3
2017-02-24,C2,7.7,2.8,5.1,4.35,73,0.5
2017-02-25,C2,9.8,5.8,8.3,6.78,99,8.7
2017-02-26,C2,10.9,6.1,8.9,6.33,88,4.4
2017-02-27,C2,6.3,1.5,4.8,3.81,83,5.8
2017-02-28,C2,5.6,0.9,2.9,3.12,83,8.3
2017-03-01,C2,8.2,1.0,4.0,3.05,63,3.1
2017-03-02,C2,8.2,1.5,5.3,5.5,82,9.7
2017-03-03,C2,8.1,4.6,5.9,4.56,93,13.9
2017-03-04,C2,10.2,4.8,7.4,4.03,90,1.9
2017-03-05,C2,5.7,3.2,5.0,3.93,91,7.6
2017-03-06,C2,9.6,1.4,5.4,2.97,52,1.8
